pid,trial_index,action_time,actions,block,path,queries,reward,rt,condition,bonus,score,simulation_mode,state_rewards,time_elapsed,trialTime,trial_type
134,15,"[5571, 6199, 6731]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': ['1', '5', '9', '6', '7', '8'], 'time': [1434, 1892, 2496, 3724, 3978, 4571]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '1', '5', '0', '9', '0', '6', '7', '8'], 'time': [1115, 1338, 1867, 2222, 2347, 2696, 3582, 3930, 4511]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '1', '5', '0', '9', '0', '6', '7', '6', '8', '8'], 'time': [1148, 1631, 2199, 2298, 2649, 2732, 3877, 4147, 4311, 4714, 7773]}, 'edge': {'target': [], 'time': []}}}","[24, 4, -2]","[9806.035000132397, 17.805000068619847, 1447.440000018105]",1,[],20,"[None, None, None]","['', -48, 8, -2, -4, 24, 4, -2, -2, -24, 8, -4, 2]",324626,[],mouselab-mdp
134,16,"[2806, 5773, 6342]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': ['5', '1', '9'], 'time': [979, 1452, 1962]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '1', '9', '0'], 'time': [841, 1273, 1903, 2087]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '1', '9', '0', '6', '7', '6', '8', '8'], 'time': [1188, 1587, 2036, 2153, 4550, 4902, 5132, 5364, 7327]}, 'edge': {'target': [], 'time': []}}}","[48, -8, -2]","[8706.795000005513, 93.24999991804361, 1133.0799998249859]",1,[],35,"[None, None, None]","['', -24, -4, -2, 4, 48, -8, -4, -2, -24, 4, -4, -4]",337481,[],mouselab-mdp
134,17,"[5368, 5959, 6481]","['left', 'left', 'down']",training,"['0', '9', '10', '12']","{'click': {'state': {'target': ['5', '1', '9', '10', '11', '12'], 'time': [826, 1371, 1871, 3700, 3991, 4422]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '1', '0', '9', '10', '11', '12'], 'time': [768, 1309, 1741, 1791, 3641, 3905, 4304]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '1', '0', '9', '10', '11', '10', '12'], 'time': [1215, 1641, 1757, 2073, 3858, 4135, 4253, 4536]}, 'edge': {'target': [], 'time': []}}}","[24, -4, 4]","[5568.669999949634, 119.91499993018806, 20.409999880939722]",1,[],18,"[None, None, None]","['', -48, 8, -2, 4, -24, -4, 2, -2, 24, -4, -4, 4]",347975,[],mouselab-mdp
134,18,"[5784, 6343, 6896]","['up', 'up', 'left']",training,"['0', '1', '2', '4']","{'click': {'state': {'target': ['1', '2', '4', '3'], 'time': [1282, 3581, 3946, 4398]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '0', '1', '2', '4', '3'], 'time': [945, 1032, 1163, 3479, 3827, 4308]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '1', '1', '2', '4', '2', '3'], 'time': [982, 1049, 1496, 3211, 3783, 4033, 4083, 4549]}, 'edge': {'target': [], 'time': []}}}","[48, -4, 4]","[2803.529999917373, 2450.9000000543892, 58.04000003263354]",1,[],44,"[None, None, None]","['', 48, -4, 2, 4, 48, -8, -2, 2, -48, -4, -4, 4]",357472,[],mouselab-mdp
134,19,"[5839, 6468, 7082]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': ['1', '9', '5', '6', '7', '8'], 'time': [1174, 1958, 2380, 3824, 4604, 5054]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '1', '9', '0', '5', '6', '6', '7', '8'], 'time': [567, 1031, 1637, 2214, 2264, 3361, 3677, 4560, 4994]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '1', '9', '0', '5', '5', '6', '6', '7', '6', '8'], 'time': [765, 1486, 2184, 2247, 2580, 3346, 3395, 4143, 4759, 4926, 5190]}, 'edge': {'target': [], 'time': []}}}","[48, -8, 4]","[5365.400000009686, 72.73499993607402, 14.180000172927976]",1,[],38,"[None, None, None]","['', -24, 4, 4, 4, 48, -8, -2, 4, 24, -4, -4, 4]",371675,[],mouselab-mdp
134,20,"[3773, 4401, 5998]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': ['5', '6', '7', '8'], 'time': [964, 2381, 2591, 3063]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '6', '6', '7', '8'], 'time': [921, 1865, 2274, 2534, 2915]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '5', '6', '6', '7', '6', '8'], 'time': [1366, 1583, 2149, 2530, 2765, 2849, 3197]}, 'edge': {'target': [], 'time': []}}}","[48, -4, 2]","[5779.770000139251, 52.25499998778105, 21.345000015571713]",1,[],42,"[None, None, None]","['', -24, 4, 2, 2, 48, -4, 2, -4, -48, 8, -2, 4]",383481,[],mouselab-mdp
134,21,"[6614, 7207, 7731]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': ['1', '9', '5', '6', '7', '8'], 'time': [2784, 3444, 3937, 5188, 5396, 5850]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['8', '0', '1', '0', '0', '0', '9', '0', '5', '6', '7', '8'], 'time': [None, 2464, 2587, 3049, 3103, 3146, 3254, 3614, 3720, 4649, 5361, 5811]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['8', '0', '1', '0', '0', '0', '9', '0', '5', '6', '7', '6', '8', '8'], 'time': [2285, 2483, 2962, 3067, 3132, 3221, 3579, 3662, 4110, 5325, 5558, 5629, 5963, 8938]}, 'edge': {'target': [], 'time': []}}}","[48, -4, -2]","[5833.464999916032, 58.754999889060855, 92.26500010117888]",1,[],36,"[None, None, None]","['', 24, -8, 2, -2, 48, -4, -4, -2, 24, -4, 4, -4]",392141,[],mouselab-mdp
134,22,"[4945, 5521, 6149]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': ['9', '1', '5', '6', '7', '8'], 'time': [1264, 1810, 2153, 3470, 3809, 4241]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '0', '9', '0', '0', '1', '5', '6', '7', '8'], 'time': [941, 1106, 1190, 1539, 1605, 1706, 2121, 3385, 3771, 4150]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '9', '0', '0', '1', '5', '6', '7', '6', '8'], 'time': [1023, 1123, 1493, 1573, 1621, 1960, 2420, 3723, 3951, 4087, 4384]}, 'edge': {'target': [], 'time': []}}}","[24, 8, -2]","[3769.2100000567734, 107.50000015832484, 1085.9899998176843]",1,[],24,"[None, None, None]","['', -48, -8, 4, 2, 24, 8, -2, -2, -24, 4, 4, 4]",400456,[],mouselab-mdp
134,23,"[4545, 5127, 5655]","['up', 'up', 'right']",training,"['0', '1', '2', '3']","{'click': {'state': {'target': ['5', '1', '9', '2', '3', '4'], 'time': [1450, 1941, 2306, 2974, 3295, 3716]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['6', '5', '1', '9', '0', '2', '3', '4'], 'time': [1075, 1308, 1888, 2225, 2539, 2937, 3189, 3679]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['6', '5', '1', '9', '0', '1', '1', '2', '3', '2', '4', '1', '0', '0'], 'time': [1094, 1807, 2107, 2456, 2588, 2757, 2838, 3158, 3607, 3655, 3871, 4074, 6747, 6830]}, 'edge': {'target': [], 'time': []}}}","[24, 4, -2]","[6612.3399999924, 81.41500013880432, 8.645000169053674]",1,[],20,"[None, None, None]","['', 24, 4, -2, -4, -24, 8, -2, -4, -24, 4, 4, -4]",408672,[],mouselab-mdp
134,24,"[5109, 5692, 7087]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': ['1', '9', '5', '10', '6', '7'], 'time': [1170, 1549, 1858, 2665, 3255, 3475]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '1', '9', '5', '0', '10', '6', '7', '8'], 'time': [963, 1044, 1460, 1844, 2225, 2576, 3129, 3439, 3840]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '1', '9', '5', '0', '9', '10', '9', '5', '6', '7', '6', '8'], 'time': [997, 1380, 1676, 2169, 2310, 2476, 2761, 2813, 2989, 3389, 3633, 3755, 4091]}, 'edge': {'target': [], 'time': []}}}","[48, 4, 2]","[4942.629999946803, 53.46499988809228, 110.84999982267618]",1,[],48,"[None, None, None]","['', 24, 8, -4, -2, 48, 4, 2, -4, 48, 4, 2, -2]",417421,[],mouselab-mdp
134,25,"[9829, 10341, 10990]","['up', 'up', 'right']",training,"['0', '1', '2', '3']","{'click': {'state': {'target': ['9', '5', '1', '2', '4', '3'], 'time': [1638, 2110, 2370, 3782, 4898, 5248]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '0', '0', '5', '1', '2', '2', '4', '3', '0'], 'time': [1549, 1899, 1936, 2048, 2299, 3338, 3560, 4846, 5133, 7889]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '0', '0', '5', '1', '5', '1', '2', '2', '9', '4', '2', '3', '5', '0', '1', '1', '3'], 'time': [1799, 1915, 1968, 2270, 2482, 3201, 3297, 3430, 3896, 4440, 5026, 5110, 5412, 7849, 7906, 7956, 8016, 8871]}, 'edge': {'target': [], 'time': []}}}","[-48, 4, -2]","[4542.879999848083, 75.21000015549362, 18.000000156462193]",1,[],-52,"[None, None, None]","['', -48, 4, -2, -4, -48, -4, -2, -4, -48, 8, 2, 2]",425843,[],mouselab-mdp
134,26,"[5450, 6075, 6692]","['left', 'left', 'down']",training,"['0', '9', '10', '12']","{'click': {'state': {'target': ['1', '9', '5', '11', '10', '12'], 'time': [1218, 2809, 3237, 3943, 4321, 4648]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '1', '9', '0', '5', '0', '11', '10', '12'], 'time': [789, 1105, 1415, 3017, 3166, 3574, 3894, 4232, 4577]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '1', '9', '0', '5', '0', '9', '11', '10', '12'], 'time': [855, 1349, 2983, 3069, 3500, 3601, 3715, 4131, 4498, 4765]}, 'edge': {'target': [], 'time': []}}}","[48, -4, -2]","[5105.534999864176, 69.6949998382479, 882.8699998557568]",1,[],36,"[None, None, None]","['', 24, 4, -2, -4, -48, 4, -2, -2, 48, -4, -2, -2]",433601,[],mouselab-mdp
134,27,"[5639, 6260, 6806]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': ['9', '1', '5'], 'time': [1487, 1923, 2226]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '1', '5', '6'], 'time': [1395, 1853, 2204, 3291]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '1', '5', '6'], 'time': [1729, 2085, 2438, 7893]}, 'edge': {'target': [], 'time': []}}}","[-24, 4, -2]","[9826.76999992691, 5.540000041946769, 119.74500003270805]",1,[],-25,"[None, None, None]","['', -48, 4, 4, -2, -24, 4, -2, -2, -48, -4, 4, -4]",444390,[],mouselab-mdp
134,28,"[6767, 7351, 7888]","['left', 'left', 'up']",training,"['0', '9', '10', '11']","{'click': {'state': {'target': ['1', '5', '9', '11', '10', '12'], 'time': [2464, 3491, 3912, 5171, 5544, 5861]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['6', '1', '3', '2', '5', '0', '9', '0', '0', '0', '11', '10', '12'], 'time': [1988, 2287, 2714, 2764, 3395, 3686, 3862, 4098, 4462, 4559, 5079, 5442, 5824]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['6', '1', '3', '2', '1', '5', '0', '9', '0', '5', '0', '0', '9', '11', '10', '12'], 'time': [2041, 2637, 2732, 2930, 3296, 3649, 3716, 4045, 4180, 4380, 4483, 4601, 4719, 5362, 5686, 5943]}, 'edge': {'target': [], 'time': []}}}","[48, -4, 2]","[5446.590000065044, 110.45500007458031, 92.69000007770956]",1,[],40,"[None, None, None]","['', 24, -8, -4, 2, 24, -4, 2, -2, 48, -4, 2, -4]",451947,[],mouselab-mdp
134,29,"[4187, 4785, 5926]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': ['9', '1', '5', '6', '7'], 'time': [1201, 1614, 1943, 3053, 3264]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '0', '9', '1', '5', '6', '7', '8'], 'time': [873, 1092, 1141, 1555, 1861, 2653, 3222, 3653]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '9', '1', '5', '6', '7', '6', '8', '8'], 'time': [902, 1113, 1339, 1755, 2056, 3185, 3418, 3551, 3702, 6880]}, 'edge': {'target': [], 'time': []}}}","[-24, -8, 4]","[5636.154999956489, 112.94999998062849, 25.18000011332333]",1,[],-33,"[None, None, None]","['', -48, 8, -4, 4, -24, -8, 4, -2, -48, -8, -4, -2]",459434,[],mouselab-mdp
134,30,"[4314, 5045, 6223]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': ['1', '9', '5', '6', '7', '8'], 'time': [1053, 1536, 1908, 2467, 2852, 3630]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '9', '0', '5', '6', '7', '8'], 'time': [956, 1382, 1715, 1851, 2314, 2781, 3528]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['1', '9', '0', '5', '6', '7', '6', '8'], 'time': [1249, 1688, 1781, 2164, 2716, 2980, 3030, 3794]}, 'edge': {'target': [], 'time': []}}}","[24, 8, -2]","[6764.835000038147, 58.75000008381903, 9.829999879002571]",1,[],24,"[None, None, None]","['', -48, 8, 4, 2, 24, 8, -2, -4, -24, 4, 4, 2]",468465,[],mouselab-mdp
134,31,"[5090, 5634, 6148]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': ['1', '9', '5', '6', '7', '8'], 'time': [1422, 1770, 2144, 3463, 3649, 4309]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['8', '5', '1', '9', '0', '5', '6', '7', '8'], 'time': [1015, 1136, 1347, 1695, 1995, 2080, 3325, 3610, 4141]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['8', '5', '1', '9', '0', '5', '6', '7', '6', '8'], 'time': [1064, 1198, 1596, 1914, 2046, 2344, 3577, 3825, 3891, 4457]}, 'edge': {'target': [], 'time': []}}}","[-24, 8, 2]","[4183.569999877363, 81.90999994985759, 623.060000129044]",1,[],-20,"[None, None, None]","['', -48, 4, -4, -4, -24, 8, -4, 2, -48, -8, 4, -2]",481049,[],mouselab-mdp
134,32,"[4276, 4847, 5389]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': ['1', '5', '6', '7', '8'], 'time': [923, 1568, 2798, 2997, 3525]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '1', '5', '5', '0', '5', '0', '0', '6', '7', '8'], 'time': [701, 850, 1083, 1299, 1383, 1517, 1798, 2130, 2466, 2980, 3362]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '1', '5', '5', '0', '5', '0', '0', '5', '6', '7', '6', '8'], 'time': [734, 1049, 1115, 1348, 1465, 1748, 1897, 2198, 2364, 2930, 3228, 3262, 3628]}, 'edge': {'target': [], 'time': []}}}","[48, 4, -4]","[4310.224999906495, 186.50000006891787, 662.9850000608712]",1,[],43,"[None, None, None]","['', -48, -4, 2, -2, 48, 4, -4, -4, -24, -8, 2, 2]",489447,[],mouselab-mdp
134,33,"[3964, 4485, 5074]","['left', 'left', 'up']",training,"['0', '9', '10', '11']","{'click': {'state': {'target': ['5', '1', '9', '10', '11'], 'time': [783, 1276, 1661, 2789, 3014]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['8', '5', '1', '9', '0', '0', '10', '11'], 'time': [None, 579, 1261, 1647, 1797, 2294, 2526, 2961]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['8', '5', '1', '9', '0', '0', '9', '10', '11', '10'], 'time': [520, 1050, 1462, 1761, 1811, 2427, 2495, 2910, 3161, 3258]}, 'edge': {'target': [], 'time': []}}}","[48, -4, 4]","[5084.740000078455, 15.899999998509884, 7.999999914318323]",1,[],43,"[None, None, None]","['', 24, 8, -4, 4, 24, -8, -4, -2, 48, -4, 4, 4]",498299,[],mouselab-mdp
134,34,"[7013, 7564, 8137]","['up', 'up', 'left']",training,"['0', '1', '2', '4']","{'click': {'state': {'target': ['1', '9', '2', '3', '4'], 'time': [3640, 3868, 4666, 5479, 6162]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '9', '0', '0', '2', '3', '4'], 'time': [3585, 3849, 4306, 4388, 4602, 5432, 6118]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['1', '9', '0', '0', '2', '3', '4', '1'], 'time': [3662, 4239, 4319, 4419, 5123, 5801, 6283, 6400]}, 'edge': {'target': [], 'time': []}}}","[48, 4, -4]","[4270.560000091791, 52.33999993652105, 11.365000158548355]",1,[],43,"[None, None, None]","['', 48, 4, -4, -4, -24, -8, 2, 2, 24, -4, 4, -2]",507911,[],mouselab-mdp
136,0,"[100286, 101283, 104428]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': ['5', '6', '8', '9', '10', '12', '11', '7', '1', '2', '3', '4'], 'time': [10572, 14066, 16103, 23043, 24677, 25156, 29012, 29998, 30507, 31096, 31622, 32079]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['11', '9', '5', '3', '3', '9', '5', '6', '5', '6', '8', '8', '8', '7', '7', '9', '10', '12', '11', '1', '11', '1', '7', '7', '1', '2', '3', '4', '0', '0', '0', '0', '0', '0', '0', '0', '0'], 'time': [1549, 1684, 5882, 7466, 9233, 9711, 9949, 9998, 10296, 12582, 14578, 14982, 15748, 21230, 21498, 22715, 23562, 24945, 27482, 28089, 28629, 29413, 29581, 29848, 30314, 30898, 31396, 31896, 34064, 39264, 39464, 55664, 55848, 71848, 72547, 73597, 87363]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['11', '9', '5', '3', '3', '9', '5', '6', '5', '6', '8', '8', '6', '8', '6', '8', '8', '6', '7', '7', '9', '10', '12', '11', '1', '11', '1', '7', '7', '1', '2', '3', '2', '4', '0', '7', '8', '0', '0', '5', '6', '5', '7', '1', '11', '12', '3', '5', '8', '6', '7', '3', '2', '4', '11', '10', '12', '9', '1', '0', '0', '5', '7', '7', '8', '3', '1', '4', '10', '9', '0', '0', '0', '1', '3', '3', '0', '1', '11', '6', '7', '7', '1', '9', '9'], 'time': [1599, 2198, 7365, 7482, 9249, 9751, 9983, 10232, 11744, 14548, 14612, 15581, 15681, 16284, 19265, 20885, 21182, 21219, 21262, 22351, 23499, 24898, 25331, 27515, 28365, 29331, 29465, 29662, 30165, 30848, 31349, 31762, 31814, 32264, 34078, 35081, 36498, 39397, 39478, 39581, 40447, 40698, 40761, 42848, 42912, 43932, 47882, 50813, 51414, 51878, 52263, 52764, 53162, 53462, 53846, 53947, 54599, 55113, 55629, 55697, 56129, 56181, 56348, 58998, 59981, 62915, 65282, 66648, 70173, 70248, 71865, 72765, 73613, 74414, 74478, 85514, 87380, 92431, 92847, 95264, 95281, 96811, 97915, 97961, 106281]}, 'edge': {'target': [], 'time': []}}}","[48, 4, 2]","[66685.14999991748, 16367.714999942109, 100283.31500000786]",1,0,42,"[None, None, None]","['', 24, 8, -4, -2, 48, 4, 2, -4, 48, 4, 2, -2]",66689,[],mouselab-mdp
136,1,"[1697, 6300, 7643]","['left', 'left', 'up']",training,"['0', '9', '10', '11']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['10'], 'time': [5940]}, 'edge': {'target': [], 'time': []}}}","[-48, -8, 4]","[496.95499998051673, 2629.270000034012, 1695.8099999465048]",1,1.7,-52,"[None, None, None]","['', -48, 8, -2, -2, 48, -8, 2, -4, -48, -8, 4, 4]",83064,[],mouselab-mdp
136,2,"[8765, 9479, 10210]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': ['5', '6', '7', '8'], 'time': [3479, 5885, 6530, 7473]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['6', '1', '1', '5', '5', '6', '7', '8'], 'time': [2238, 2371, 2705, 2938, 3113, 5505, 6319, 7188]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['6', '1', '1', '5', '5', '6', '7', '6', '8'], 'time': [2321, 2388, 2786, 2952, 4105, 6255, 6805, 6937, 7588]}, 'edge': {'target': [], 'time': []}}}","[24, 4, 4]","[4102.339999983087, 831.3499999931082, 8763.810000033118]",1,[],28,"[None, None, None]","['', -24, 4, -4, 2, 24, 4, 2, 4, 48, -4, -2, -2]",194938,[],mouselab-mdp
136,3,"[14289, 15084, 15855]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': ['9', '10', '12', '11', '5', '6', '7', '1', '2', '8'], 'time': [1832, 2334, 3148, 3799, 5338, 5842, 6446, 7243, 7624, 9637]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '10', '12', '11', '11', '0', '5', '6', '7', '1', '2', '3', '0', '8'], 'time': [1286, 2083, 2904, 3335, 3623, 4038, 4583, 5619, 6169, 7053, 7469, 7866, 8736, 9469]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '10', '12', '10', '11', '11', '9', '0', '5', '6', '7', '1', '2', '3', '5', '5', '0', '8'], 'time': [2036, 2619, 3303, 3334, 3366, 3986, 4036, 4066, 5552, 6136, 6704, 7402, 7819, 8086, 8150, 8352, 9069, 9753]}, 'edge': {'target': [], 'time': []}}}","[24, -8, 2]","[221.00000001955777, 236.23000003863126, 14288.434999994934]",1,[],8,"[None, None, None]","['', -24, -4, -2, -4, 24, -8, 2, -4, 24, -8, -4, -2]",206657,[],mouselab-mdp
136,4,"[12929, 13844, 14509]","['up', 'up', 'right']",training,"['0', '1', '2', '3']","{'click': {'state': {'target': ['1', '2', '3', '4', '5', '9', '10', '6'], 'time': [2407, 2972, 3683, 4636, 5379, 6192, 11017, 11970]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '1', '2', '3', '4', '5', '5', '6', '0', '9', '10', '6', '0'], 'time': [1724, 2174, 2638, 3322, 4457, 4971, 5259, 5574, 5762, 5804, 10774, 11807, 12188]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '1', '2', '3', '2', '4', '1', '5', '5', '6', '5', '0', '9', '10', '6', '5', '0'], 'time': [1738, 2590, 3274, 3890, 3924, 4772, 4890, 5107, 5542, 5707, 5757, 5788, 6341, 11241, 12124, 12171, 12206]}, 'edge': {'target': [], 'time': []}}}","[24, -8, 4]","[295.58000003453344, 266.0449999384582, 12927.604999975301]",1,[],12,"[None, None, None]","['', 24, -8, 4, -4, -24, 8, 2, -4, -24, 4, 4, 2]",218988,[],mouselab-mdp
136,5,"[9988, 10790, 11597]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': ['5', '6', '7', '8', '9', '10', '1'], 'time': [2953, 4238, 5090, 5671, 6980, 7406, 8628]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['11', '1', '1', '5', '6', '6', '7', '8', '9', '10', '1', '2', '1', '1', '0'], 'time': [1803, 2103, 2350, 2717, 3718, 3986, 4854, 5507, 6736, 7188, 7936, 8051, 8250, 8519, 9300]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['11', '1', '1', '5', '5', '6', '5', '6', '7', '6', '8', '9', '10', '1', '2', '1', '1', '1', '0'], 'time': [2037, 2169, 2469, 3269, 3687, 3770, 3850, 4753, 5219, 5336, 5803, 7153, 7736, 7970, 8236, 8283, 8870, 9253, 9353]}, 'edge': {'target': [], 'time': []}}}","[48, 4, -4]","[399.66500003356487, 148.61000003293157, 9986.065000062808]",1,[],41,"[None, None, None]","['', -48, -4, 2, -2, 48, 4, -4, -4, -24, -8, 2, 2]",236350,[],mouselab-mdp
136,6,"[7622, 8571, 9344]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': ['5', '6', '7', '8', '9', '10'], 'time': [2430, 3200, 4126, 4592, 6503, 7098]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '0', '6', '7', '8', '9', '10'], 'time': [2112, 2745, 2996, 3962, 4326, 6378, 6845]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '0', '6', '5', '6', '7', '6', '8', '9', '10'], 'time': [2729, 2777, 3395, 3712, 3793, 4278, 4309, 4762, 6678, 7296]}, 'edge': {'target': [], 'time': []}}}","[48, -8, -2]","[285.7899999944493, 309.49000001419336, 7621.309999958612]",1,[],32,"[None, None, None]","['', 24, -8, 2, 4, 48, -8, -2, -2, -24, -4, 2, 4]",252775,[],mouselab-mdp
136,7,"[9313, 10059, 10769]","['left', 'left', 'up']",training,"['0', '9', '10', '11']","{'click': {'state': {'target': ['1', '2', '3', '4', '5', '9', '10', '12', '11'], 'time': [1471, 2424, 2855, 3868, 5482, 6184, 7300, 8130, 8804]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '2', '3', '4', '4', '0', '5', '9', '10', '12', '11'], 'time': [980, 2229, 2783, 3563, 3696, 4396, 5312, 5912, 7146, 7946, 8563]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['1', '2', '3', '2', '4', '4', '0', '5', '9', '9', '10', '12', '10', '11'], 'time': [1696, 2613, 3079, 3196, 3610, 4010, 4430, 5662, 6379, 6913, 7564, 8296, 8546, 8931]}, 'edge': {'target': [], 'time': []}}}","[48, -4, 2]","[437.67000001389533, 279.2650000192225, 9311.610000091605]",1,[],37,"[None, None, None]","['', 24, -8, -4, 2, 24, -4, 2, -2, 48, -4, 2, -4]",266217,[],mouselab-mdp
136,8,"[6742, 7454, 8009]","['up', 'up', 'right']",training,"['0', '1', '2', '3']","{'click': {'state': {'target': ['9', '5', '1', '2', '4', '3'], 'time': [1961, 2600, 3155, 4318, 5489, 6230]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['12', '9', '9', '0', '5', '1', '2', '4', '3'], 'time': [1175, 1327, 1826, 2156, 2242, 3090, 4059, 5375, 6108]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['12', '9', '9', '0', '5', '1', '2', '2', '4', '2', '3', '2', '4', '12'], 'time': [1192, 1375, 2125, 2173, 2757, 3608, 4625, 5324, 5642, 5919, 6429, 6472, 6489, 9290]}, 'edge': {'target': [], 'time': []}}}","[48, -4, 4]","[226.53999994508922, 200.7950000697747, 6740.405000047758]",1,[],42,"[None, None, None]","['', 48, -4, 4, 2, -48, -8, 4, 2, 24, 8, -2, 2]",277179,[],mouselab-mdp
