success,trial_type,time_elapsed,internal_node_id,view_history,rt,responses,correct,pid,revealed_states,num_clicks_accrued,state_rewards,trial_id,block,trial_index,score,simulation_mode,rewards,path,actions,action_times,queries,displayed_time,trial_time,stimulus,button_pressed
True,fullscreen,3378.0,0.0-0.0,,,,,2273,,,,,,,,,,,,,,,,,
True,fullscreen,971819.0,0.0-4.0,,,,,2273,,,,,,,,,,,,,,,,,
True,fullscreen,6324.0,0.0-0.0,,,,,2225,,,,,,,,,,,,,,,,,
True,fullscreen,1089772.0,0.0-4.0,,,,,2225,,,,,,,,,,,,,,,,,
True,fullscreen,7018.0,0.0-0.0,,,,,2226,,,,,,,,,,,,,,,,,
True,fullscreen,736514.0,0.0-4.0,,,,,2226,,,,,,,,,,,,,,,,,
True,fullscreen,3857.0,0.0-0.0,,,,,2340,,,,,,,,,,,,,,,,,
True,fullscreen,1022007.0,0.0-4.0,,,,,2340,,,,,,,,,,,,,,,,,
True,fullscreen,4215.0,0.0-0.0,,,,,2307,,,,,,,,,,,,,,,,,
True,fullscreen,359396.0,0.0-4.0,,,,,2307,,,,,,,,,,,,,,,,,
True,fullscreen,3731.0,0.0-0.0,,,,,2227,,,,,,,,,,,,,,,,,
True,fullscreen,1125695.0,0.0-4.0,,,,,2227,,,,,,,,,,,,,,,,,
True,fullscreen,4294.0,0.0-0.0,,,,,2228,,,,,,,,,,,,,,,,,
True,fullscreen,960149.0,0.0-4.0,,,,,2228,,,,,,,,,,,,,,,,,
True,fullscreen,3121.0,0.0-0.0,,,,,2211,,,,,,,,,,,,,,,,,
True,fullscreen,558098.0,0.0-4.0,,,,,2211,,,,,,,,,,,,,,,,,
True,fullscreen,3165.0,0.0-0.0,,,,,2354,,,,,,,,,,,,,,,,,
True,fullscreen,1273553.0,0.0-4.0,,,,,2354,,,,,,,,,,,,,,,,,
True,fullscreen,14196.0,0.0-0.0,,,,,2286,,,,,,,,,,,,,,,,,
True,fullscreen,792831.0,0.0-4.0,,,,,2286,,,,,,,,,,,,,,,,,
True,fullscreen,3812.0,0.0-0.0,,,,,2287,,,,,,,,,,,,,,,,,
True,fullscreen,705605.0,0.0-4.0,,,,,2287,,,,,,,,,,,,,,,,,
True,fullscreen,270403.0,0.0-0.0,,,,,2229,,,,,,,,,,,,,,,,,
True,fullscreen,856771.0,0.0-4.0,,,,,2229,,,,,,,,,,,,,,,,,
True,fullscreen,7044.0,0.0-0.0,,,,,2212,,,,,,,,,,,,,,,,,
True,fullscreen,722674.0,0.0-4.0,,,,,2212,,,,,,,,,,,,,,,,,
True,fullscreen,2606.0,0.0-0.0,,,,,2322,,,,,,,,,,,,,,,,,
True,fullscreen,594968.0,0.0-4.0,,,,,2322,,,,,,,,,,,,,,,,,
True,fullscreen,2824.0,0.0-0.0,,,,,2275,,,,,,,,,,,,,,,,,
True,fullscreen,743349.0,0.0-4.0,,,,,2275,,,,,,,,,,,,,,,,,
True,fullscreen,2626.0,0.0-0.0,,,,,2231,,,,,,,,,,,,,,,,,
True,fullscreen,506376.0,0.0-4.0,,,,,2231,,,,,,,,,,,,,,,,,
True,fullscreen,4953.0,0.0-0.0,,,,,2232,,,,,,,,,,,,,,,,,
True,fullscreen,1173412.0,0.0-4.0,,,,,2232,,,,,,,,,,,,,,,,,
True,fullscreen,3170.0,0.0-0.0,,,,,2233,,,,,,,,,,,,,,,,,
True,fullscreen,750171.0,0.0-4.0,,,,,2233,,,,,,,,,,,,,,,,,
True,fullscreen,2207.0,0.0-0.0,,,,,2366,,,,,,,,,,,,,,,,,
True,fullscreen,629953.0,0.0-4.0,,,,,2366,,,,,,,,,,,,,,,,,
True,fullscreen,47357.0,0.0-0.0,,,,,2276,,,,,,,,,,,,,,,,,
True,fullscreen,1006187.0,0.0-4.0,,,,,2276,,,,,,,,,,,,,,,,,
True,fullscreen,3451.0,0.0-0.0,,,,,195,,,,,,,,,,,,,,,,,
True,fullscreen,404723.0,0.0-4.0,,,,,195,,,,,,,,,,,,,,,,,
True,fullscreen,2625.0,0.0-0.0,,,,,2234,,,,,,,,,,,,,,,,,
True,fullscreen,772045.0,0.0-4.0,,,,,2234,,,,,,,,,,,,,,,,,
True,fullscreen,11364.0,0.0-0.0,,,,,2235,,,,,,,,,,,,,,,,,
True,fullscreen,787354.0,0.0-4.0,,,,,2235,,,,,,,,,,,,,,,,,
True,fullscreen,2390.0,0.0-0.0,,,,,2361,,,,,,,,,,,,,,,,,
True,fullscreen,910622.0,0.0-4.0,,,,,2361,,,,,,,,,,,,,,,,,
True,fullscreen,13941.0,0.0-0.0,,,,,2323,,,,,,,,,,,,,,,,,
True,fullscreen,709433.0,0.0-4.0,,,,,2323,,,,,,,,,,,,,,,,,
True,fullscreen,11330.0,0.0-0.0,,,,,2277,,,,,,,,,,,,,,,,,
True,fullscreen,838464.0,0.0-4.0,,,,,2277,,,,,,,,,,,,,,,,,
True,fullscreen,11285.0,0.0-0.0,,,,,2236,,,,,,,,,,,,,,,,,
True,fullscreen,813057.0,0.0-4.0,,,,,2236,,,,,,,,,,,,,,,,,
True,fullscreen,20405.0,0.0-0.0,,,,,2237,,,,,,,,,,,,,,,,,
True,fullscreen,1260067.0,0.0-4.0,,,,,2237,,,,,,,,,,,,,,,,,
True,fullscreen,2926.0,0.0-0.0,,,,,2213,,,,,,,,,,,,,,,,,
True,fullscreen,664574.0,0.0-4.0,,,,,2213,,,,,,,,,,,,,,,,,
True,fullscreen,2050.0,0.0-0.0,,,,,2324,,,,,,,,,,,,,,,,,
True,fullscreen,599292.0,0.0-4.0,,,,,2324,,,,,,,,,,,,,,,,,
True,fullscreen,5960.0,0.0-0.0,,,,,2308,,,,,,,,,,,,,,,,,
True,fullscreen,1674846.0,0.0-4.0,,,,,2308,,,,,,,,,,,,,,,,,
True,fullscreen,2109.0,0.0-0.0,,,,,2288,,,,,,,,,,,,,,,,,
True,fullscreen,546136.0,0.0-4.0,,,,,2288,,,,,,,,,,,,,,,,,
True,fullscreen,3900.0,0.0-0.0,,,,,2289,,,,,,,,,,,,,,,,,
True,fullscreen,702477.0,0.0-4.0,,,,,2289,,,,,,,,,,,,,,,,,
True,fullscreen,4938.0,0.0-0.0,,,,,2239,,,,,,,,,,,,,,,,,
True,fullscreen,866126.0,0.0-4.0,,,,,2239,,,,,,,,,,,,,,,,,
True,fullscreen,17264.0,0.0-0.0,,,,,2349,,,,,,,,,,,,,,,,,
True,fullscreen,904372.0,0.0-4.0,,,,,2349,,,,,,,,,,,,,,,,,
True,fullscreen,4065.0,0.0-0.0,,,,,2325,,,,,,,,,,,,,,,,,
True,fullscreen,782490.0,0.0-4.0,,,,,2325,,,,,,,,,,,,,,,,,
True,fullscreen,2533.0,0.0-0.0,,,,,2240,,,,,,,,,,,,,,,,,
True,fullscreen,715077.0,0.0-4.0,,,,,2240,,,,,,,,,,,,,,,,,
True,fullscreen,10348.0,0.0-0.0,,,,,2241,,,,,,,,,,,,,,,,,
True,fullscreen,1243108.0,0.0-4.0,,,,,2241,,,,,,,,,,,,,,,,,
True,fullscreen,5039.0,0.0-0.0,,,,,2242,,,,,,,,,,,,,,,,,
True,fullscreen,1088499.0,0.0-4.0,,,,,2242,,,,,,,,,,,,,,,,,
True,fullscreen,9605.0,0.0-0.0,,,,,2350,,,,,,,,,,,,,,,,,
True,fullscreen,7956.0,0.0-0.0,,,,,2328,,,,,,,,,,,,,,,,,
True,fullscreen,2694036.0,0.0-4.0,,,,,2328,,,,,,,,,,,,,,,,,
True,fullscreen,9594.0,0.0-0.0,,,,,2290,,,,,,,,,,,,,,,,,
True,fullscreen,928346.0,0.0-4.0,,,,,2290,,,,,,,,,,,,,,,,,
True,fullscreen,2435.0,0.0-0.0,,,,,2291,,,,,,,,,,,,,,,,,
True,fullscreen,606506.0,0.0-4.0,,,,,2291,,,,,,,,,,,,,,,,,
True,fullscreen,3152.0,0.0-0.0,,,,,2243,,,,,,,,,,,,,,,,,
True,fullscreen,896021.0,0.0-4.0,,,,,2243,,,,,,,,,,,,,,,,,
True,fullscreen,10886.0,0.0-0.0,,,,,2244,,,,,,,,,,,,,,,,,
True,fullscreen,806525.0,0.0-4.0,,,,,2244,,,,,,,,,,,,,,,,,
True,fullscreen,4740.0,0.0-0.0,,,,,2355,,,,,,,,,,,,,,,,,
True,fullscreen,994957.0,0.0-4.0,,,,,2355,,,,,,,,,,,,,,,,,
True,fullscreen,7579.0,0.0-0.0,,,,,2351,,,,,,,,,,,,,,,,,
True,fullscreen,1369185.0,0.0-4.0,,,,,2351,,,,,,,,,,,,,,,,,
True,fullscreen,8811.0,0.0-0.0,,,,,2278,,,,,,,,,,,,,,,,,
True,fullscreen,1566573.0,0.0-4.0,,,,,2278,,,,,,,,,,,,,,,,,
True,fullscreen,2853.0,0.0-0.0,,,,,2214,,,,,,,,,,,,,,,,,
True,fullscreen,303220.0,0.0-4.0,,,,,2214,,,,,,,,,,,,,,,,,
True,fullscreen,4250.0,0.0-0.0,,,,,2215,,,,,,,,,,,,,,,,,
True,fullscreen,671195.0,0.0-4.0,,,,,2215,,,,,,,,,,,,,,,,,
True,fullscreen,2371.0,0.0-0.0,,,,,2362,,,,,,,,,,,,,,,,,
True,fullscreen,682435.0,0.0-4.0,,,,,2362,,,,,,,,,,,,,,,,,
True,fullscreen,4810.0,0.0-0.0,,,,,2292,,,,,,,,,,,,,,,,,
True,fullscreen,1667575.0,0.0-4.0,,,,,2292,,,,,,,,,,,,,,,,,
True,fullscreen,4183.0,0.0-0.0,,,,,2293,,,,,,,,,,,,,,,,,
True,fullscreen,954039.0,0.0-4.0,,,,,2293,,,,,,,,,,,,,,,,,
True,fullscreen,3147.0,0.0-0.0,,,,,2245,,,,,,,,,,,,,,,,,
True,fullscreen,1054840.0,0.0-4.0,,,,,2245,,,,,,,,,,,,,,,,,
True,fullscreen,6812.0,0.0-0.0,,,,,2247,,,,,,,,,,,,,,,,,
True,fullscreen,789041.0,0.0-4.0,,,,,2247,,,,,,,,,,,,,,,,,
True,fullscreen,4258.0,0.0-0.0,,,,,2369,,,,,,,,,,,,,,,,,
True,fullscreen,983490.0,0.0-4.0,,,,,2369,,,,,,,,,,,,,,,,,
True,fullscreen,3913.0,0.0-0.0,,,,,2356,,,,,,,,,,,,,,,,,
True,fullscreen,996481.0,0.0-4.0,,,,,2356,,,,,,,,,,,,,,,,,
True,fullscreen,4903.0,0.0-0.0,,,,,2279,,,,,,,,,,,,,,,,,
True,fullscreen,702013.0,0.0-4.0,,,,,2279,,,,,,,,,,,,,,,,,
True,fullscreen,5449.0,0.0-0.0,,,,,2248,,,,,,,,,,,,,,,,,
True,fullscreen,1515152.0,0.0-4.0,,,,,2248,,,,,,,,,,,,,,,,,
True,fullscreen,3247.0,0.0-0.0,,,,,2249,,,,,,,,,,,,,,,,,
True,fullscreen,765814.0,0.0-4.0,,,,,2249,,,,,,,,,,,,,,,,,
True,fullscreen,2793.0,0.0-0.0,,,,,2216,,,,,,,,,,,,,,,,,
True,fullscreen,584106.0,0.0-4.0,,,,,2216,,,,,,,,,,,,,,,,,
True,fullscreen,2286.0,0.0-0.0,,,,,2352,,,,,,,,,,,,,,,,,
True,fullscreen,623147.0,0.0-4.0,,,,,2352,,,,,,,,,,,,,,,,,
True,fullscreen,6915.0,0.0-0.0,,,,,2309,,,,,,,,,,,,,,,,,
True,fullscreen,656298.0,0.0-4.0,,,,,2309,,,,,,,,,,,,,,,,,
True,fullscreen,3458.0,0.0-0.0,,,,,2294,,,,,,,,,,,,,,,,,
True,fullscreen,721202.0,0.0-4.0,,,,,2294,,,,,,,,,,,,,,,,,
True,fullscreen,4160.0,0.0-0.0,,,,,2295,,,,,,,,,,,,,,,,,
True,fullscreen,1376678.0,0.0-4.0,,,,,2295,,,,,,,,,,,,,,,,,
True,fullscreen,2365.0,0.0-0.0,,,,,2217,,,,,,,,,,,,,,,,,
True,fullscreen,610339.0,0.0-4.0,,,,,2217,,,,,,,,,,,,,,,,,
True,fullscreen,5154.0,0.0-0.0,,,,,2363,,,,,,,,,,,,,,,,,
True,fullscreen,828980.0,0.0-4.0,,,,,2363,,,,,,,,,,,,,,,,,
True,fullscreen,4100.0,0.0-0.0,,,,,2326,,,,,,,,,,,,,,,,,
True,fullscreen,764184.0,0.0-4.0,,,,,2326,,,,,,,,,,,,,,,,,
True,fullscreen,13253.0,0.0-0.0,,,,,2310,,,,,,,,,,,,,,,,,
True,fullscreen,1458435.0,0.0-4.0,,,,,2310,,,,,,,,,,,,,,,,,
True,fullscreen,2780.0,0.0-0.0,,,,,2296,,,,,,,,,,,,,,,,,
True,fullscreen,807281.0,0.0-4.0,,,,,2296,,,,,,,,,,,,,,,,,
True,fullscreen,4385.0,0.0-0.0,,,,,2250,,,,,,,,,,,,,,,,,
True,fullscreen,1734231.0,0.0-4.0,,,,,2250,,,,,,,,,,,,,,,,,
True,fullscreen,3191.0,0.0-0.0,,,,,2251,,,,,,,,,,,,,,,,,
True,fullscreen,1000822.0,0.0-4.0,,,,,2251,,,,,,,,,,,,,,,,,
True,fullscreen,2616.0,0.0-0.0,,,,,2353,,,,,,,,,,,,,,,,,
True,fullscreen,740738.0,0.0-4.0,,,,,2353,,,,,,,,,,,,,,,,,
True,fullscreen,2358.0,0.0-0.0,,,,,2297,,,,,,,,,,,,,,,,,
True,fullscreen,1221686.0,0.0-4.0,,,,,2297,,,,,,,,,,,,,,,,,
True,fullscreen,4631.0,0.0-0.0,,,,,2252,,,,,,,,,,,,,,,,,
True,fullscreen,1010185.0,0.0-4.0,,,,,2252,,,,,,,,,,,,,,,,,
True,fullscreen,7629.0,0.0-0.0,,,,,2253,,,,,,,,,,,,,,,,,
True,fullscreen,1058452.0,0.0-4.0,,,,,2253,,,,,,,,,,,,,,,,,
True,fullscreen,2232.0,0.0-0.0,,,,,2254,,,,,,,,,,,,,,,,,
True,fullscreen,790693.0,0.0-4.0,,,,,2254,,,,,,,,,,,,,,,,,
True,fullscreen,16315.0,0.0-0.0,,,,,2357,,,,,,,,,,,,,,,,,
True,fullscreen,1380216.0,0.0-4.0,,,,,2357,,,,,,,,,,,,,,,,,
True,fullscreen,5750.0,0.0-0.0,,,,,2298,,,,,,,,,,,,,,,,,
True,fullscreen,982393.0,0.0-4.0,,,,,2298,,,,,,,,,,,,,,,,,
True,fullscreen,22884.0,0.0-0.0,,,,,2299,,,,,,,,,,,,,,,,,
True,fullscreen,753792.0,0.0-4.0,,,,,2299,,,,,,,,,,,,,,,,,
True,fullscreen,6129.0,0.0-0.0,,,,,2256,,,,,,,,,,,,,,,,,
True,fullscreen,1032321.0,0.0-4.0,,,,,2256,,,,,,,,,,,,,,,,,
True,fullscreen,2788.0,0.0-0.0,,,,,2218,,,,,,,,,,,,,,,,,
True,fullscreen,709977.0,0.0-4.0,,,,,2218,,,,,,,,,,,,,,,,,
True,fullscreen,49823.0,0.0-0.0,,,,,2364,,,,,,,,,,,,,,,,,
True,fullscreen,882730.0,0.0-4.0,,,,,2364,,,,,,,,,,,,,,,,,
True,fullscreen,3868.0,0.0-0.0,,,,,2358,,,,,,,,,,,,,,,,,
True,fullscreen,740202.0,0.0-4.0,,,,,2358,,,,,,,,,,,,,,,,,
True,fullscreen,3742.0,0.0-0.0,,,,,2300,,,,,,,,,,,,,,,,,
True,fullscreen,952193.0,0.0-4.0,,,,,2300,,,,,,,,,,,,,,,,,
True,fullscreen,2732.0,0.0-0.0,,,,,2257,,,,,,,,,,,,,,,,,
True,fullscreen,817740.0,0.0-4.0,,,,,2257,,,,,,,,,,,,,,,,,
True,fullscreen,145388.0,0.0-0.0,,,,,2258,,,,,,,,,,,,,,,,,
True,fullscreen,1062581.0,0.0-4.0,,,,,2258,,,,,,,,,,,,,,,,,
True,fullscreen,5872.0,0.0-0.0,,,,,2259,,,,,,,,,,,,,,,,,
True,fullscreen,790489.0,0.0-4.0,,,,,2259,,,,,,,,,,,,,,,,,
True,fullscreen,36780.0,0.0-0.0,,,,,2342,,,,,,,,,,,,,,,,,
True,fullscreen,1173866.0,0.0-4.0,,,,,2342,,,,,,,,,,,,,,,,,
True,fullscreen,3226.0,0.0-0.0,,,,,2301,,,,,,,,,,,,,,,,,
True,fullscreen,706685.0,0.0-4.0,,,,,2301,,,,,,,,,,,,,,,,,
True,fullscreen,18397.0,0.0-0.0,,,,,2260,,,,,,,,,,,,,,,,,
True,fullscreen,1524859.0,0.0-4.0,,,,,2260,,,,,,,,,,,,,,,,,
True,fullscreen,16916.0,0.0-0.0,,,,,2219,,,,,,,,,,,,,,,,,
True,fullscreen,661046.0,0.0-4.0,,,,,2219,,,,,,,,,,,,,,,,,
True,fullscreen,3159.0,0.0-0.0,,,,,2220,,,,,,,,,,,,,,,,,
True,fullscreen,579618.0,0.0-4.0,,,,,2220,,,,,,,,,,,,,,,,,
True,fullscreen,5184.0,0.0-0.0,,,,,2337,,,,,,,,,,,,,,,,,
True,fullscreen,149048.0,0.0-4.0,,,,,2337,,,,,,,,,,,,,,,,,
True,fullscreen,3974.0,0.0-0.0,,,,,2312,,,,,,,,,,,,,,,,,
True,fullscreen,1226574.0,0.0-4.0,,,,,2312,,,,,,,,,,,,,,,,,
True,fullscreen,3139.0,0.0-0.0,,,,,2302,,,,,,,,,,,,,,,,,
True,fullscreen,666181.0,0.0-4.0,,,,,2302,,,,,,,,,,,,,,,,,
True,fullscreen,5229.0,0.0-0.0,,,,,2262,,,,,,,,,,,,,,,,,
True,fullscreen,1226229.0,0.0-4.0,,,,,2262,,,,,,,,,,,,,,,,,
True,fullscreen,6105.0,0.0-0.0,,,,,2263,,,,,,,,,,,,,,,,,
True,fullscreen,964785.0,0.0-4.0,,,,,2263,,,,,,,,,,,,,,,,,
True,fullscreen,4266.0,0.0-0.0,,,,,2338,,,,,,,,,,,,,,,,,
True,fullscreen,751410.0,0.0-4.0,,,,,2338,,,,,,,,,,,,,,,,,
True,fullscreen,2939.0,0.0-0.0,,,,,2303,,,,,,,,,,,,,,,,,
True,fullscreen,678524.0,0.0-4.0,,,,,2303,,,,,,,,,,,,,,,,,
True,fullscreen,94397.0,0.0-0.0,,,,,2304,,,,,,,,,,,,,,,,,
True,fullscreen,783866.0,0.0-4.0,,,,,2304,,,,,,,,,,,,,,,,,
True,fullscreen,4376.0,0.0-0.0,,,,,1762,,,,,,,,,,,,,,,,,
True,fullscreen,539374.0,0.0-4.0,,,,,1762,,,,,,,,,,,,,,,,,
True,fullscreen,7744.0,0.0-0.0,,,,,2264,,,,,,,,,,,,,,,,,
True,fullscreen,803452.0,0.0-4.0,,,,,2264,,,,,,,,,,,,,,,,,
True,fullscreen,9824.0,0.0-0.0,,,,,2332,,,,,,,,,,,,,,,,,
True,fullscreen,883650.0,0.0-4.0,,,,,2332,,,,,,,,,,,,,,,,,
True,fullscreen,2867.0,0.0-0.0,,,,,2280,,,,,,,,,,,,,,,,,
True,fullscreen,804676.0,0.0-4.0,,,,,2280,,,,,,,,,,,,,,,,,
True,fullscreen,932018.0,0.0-0.0,,,,,2268,,,,,,,,,,,,,,,,,
True,fullscreen,1817730.0,0.0-4.0,,,,,2268,,,,,,,,,,,,,,,,,
True,fullscreen,2828.0,0.0-0.0,,,,,1723,,,,,,,,,,,,,,,,,
True,fullscreen,796935.0,0.0-4.0,,,,,1723,,,,,,,,,,,,,,,,,
True,fullscreen,2858.0,0.0-0.0,,,,,2265,,,,,,,,,,,,,,,,,
True,fullscreen,1171645.0,0.0-4.0,,,,,2265,,,,,,,,,,,,,,,,,
True,fullscreen,3049.0,0.0-0.0,,,,,2333,,,,,,,,,,,,,,,,,
True,fullscreen,724455.0,0.0-4.0,,,,,2333,,,,,,,,,,,,,,,,,
True,fullscreen,3251.0,0.0-0.0,,,,,2305,,,,,,,,,,,,,,,,,
True,fullscreen,766955.0,0.0-4.0,,,,,2305,,,,,,,,,,,,,,,,,
True,fullscreen,34121.0,0.0-0.0,,,,,2306,,,,,,,,,,,,,,,,,
True,fullscreen,694970.0,0.0-4.0,,,,,2306,,,,,,,,,,,,,,,,,
True,fullscreen,4981.0,0.0-0.0,,,,,2281,,,,,,,,,,,,,,,,,
True,fullscreen,1444879.0,0.0-4.0,,,,,2281,,,,,,,,,,,,,,,,,
True,fullscreen,3202.0,0.0-0.0,,,,,2266,,,,,,,,,,,,,,,,,
True,fullscreen,1253716.0,0.0-4.0,,,,,2266,,,,,,,,,,,,,,,,,
True,fullscreen,169905.0,0.0-0.0,,,,,2313,,,,,,,,,,,,,,,,,
True,fullscreen,3487.0,0.0-0.0,,,,,2230,,,,,,,,,,,,,,,,,
True,fullscreen,834167.0,0.0-4.0,,,,,2230,,,,,,,,,,,,,,,,,
True,fullscreen,11754.0,0.0-0.0,,,,,2238,,,,,,,,,,,,,,,,,
True,fullscreen,1344973.0,0.0-4.0,,,,,2238,,,,,,,,,,,,,,,,,
True,fullscreen,5152.0,0.0-0.0,,,,,2246,,,,,,,,,,,,,,,,,
True,fullscreen,7412.0,0.0-0.0,,,,,2311,,,,,,,,,,,,,,,,,
True,fullscreen,1461562.0,0.0-4.0,,,,,2311,,,,,,,,,,,,,,,,,
True,fullscreen,3052.0,0.0-0.0,,,,,2331,,,,,,,,,,,,,,,,,
