,pid,run,mouselab-quiz-post_Q1,mouselab-quiz-post_Q2,mouselab-quiz-post_Q3,mouselab-quiz-post_Q4,mouselab-quiz-post_Q5,passed_quizzes,age,effort,gender,female,male,other,browser,platform,cond,counterbalance,codeversion,bonus,status,mode,final_bonus,displayed_bonus,DEPTH,COST,MIN_TIME,inspectCost,bonusRate,variance,branching,first_trial,time_diff
440,580,quest_main,1,1,1,1,-1,1,34,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,0.0,0.0,0,0,7,1,0.002,2_4_24,312,False,157.9106
441,581,quest_main,1,1,1,1,1,1,22,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,2.24,2.24,0,0,7,1,0.002,2_4_24,312,True,54.55975
442,582,quest_main,1,1,1,1,2,1,21,1,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,,,0,0,7,1,0.002,2_4_24,312,True,88.47575
443,584,quest_main,1,1,1,1,2,1,25,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.08,3.08,0,0,7,1,0.002,2_4_24,312,True,51.2135
444,585,quest_main,1,1,1,1,2,1,57,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.19,3.19,0,0,7,1,0.002,2_4_24,312,True,95.78101666666667
445,586,quest_main,1,1,1,1,2,1,21,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.2,3.2,0,0,7,1,0.002,2_4_24,312,True,84.76661666666666
446,587,quest_main,1,1,1,1,0,1,22,1,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,1.23,1.23,0,0,7,1,0.002,2_4_24,312,False,55.37873333333334
447,588,quest_main,1,1,1,1,2,1,24,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,2.89,2.89,0,0,7,1,0.002,2_4_24,312,False,64.58858333333333
448,589,quest_main,1,1,1,1,2,1,31,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,0.78,0.78,0,0,7,1,0.002,2_4_24,312,True,121.52953333333333
449,590,quest_main,1,1,1,1,2,1,20,1,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.48,3.48,0,0,7,1,0.002,2_4_24,312,True,56.724183333333336
450,591,quest_main,1,1,1,1,2,1,24,0,male,0.0,1.0,0.0,firefox,windows,0,0,0.0.5,0,6,live,3.5,3.5,0,0,7,1,0.002,2_4_24,312,True,67.75921666666666
451,592,quest_main,1,1,1,1,2,1,24,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,2.33,2.33,0,0,7,1,0.002,2_4_24,312,True,59.38885
452,593,quest_main,1,1,1,0,2,1,64,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,2.99,2.99,0,0,7,1,0.002,2_4_24,312,True,140.22471666666667
454,596,quest_main,1,1,1,1,2,1,24,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,2.69,2.69,0,0,7,1,0.002,2_4_24,312,True,62.26766666666666
455,597,quest_main,1,1,1,1,2,1,,,,,,,chrome,windows,0,0,0.0.5,0,2,live,,,0,0,7,1,0.002,2_4_24,312,True,
456,598,quest_main,1,1,1,1,2,1,45,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,0.14,0.14,0,0,7,1,0.002,2_4_24,312,True,92.13031666666667
457,599,quest_main,1,1,1,1,2,1,28,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,1.85,1.85,0,0,7,1,0.002,2_4_24,312,False,85.91438333333333
458,601,quest_main,1,1,1,1,1,1,,,,,,,chrome,windows,0,0,0.0.5,0,6,live,,,0,0,7,1,0.002,2_4_24,312,True,
459,603,quest_main,1,1,1,1,2,1,37,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.1,3.1,0,0,7,1,0.002,2_4_24,312,False,94.39088333333333
460,604,quest_main,1,1,1,1,2,1,27,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.16,3.16,0,0,7,1,0.002,2_4_24,312,False,86.2164
461,606,quest_main,1,1,1,1,2,1,25,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.51,3.51,0,0,7,1,0.002,2_4_24,312,False,89.93688333333333
462,607,quest_main,1,1,1,1,0,1,20,1,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,0.92,0.92,0,0,7,1,0.002,2_4_24,312,True,90.50703333333334
463,608,quest_main,1,1,1,1,2,1,19,0,female,1.0,0.0,0.0,firefox,windows,0,0,0.0.5,0,6,live,3.36,3.36,0,0,7,1,0.002,2_4_24,312,False,60.78313333333333
464,609,quest_main,1,1,1,1,2,1,33,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.24,3.24,0,0,7,1,0.002,2_4_24,312,True,62.551233333333336
465,610,quest_main,1,1,1,1,2,1,54,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.29,3.29,0,0,7,1,0.002,2_4_24,312,True,49.21328333333334
466,611,quest_main,1,1,1,1,2,1,24,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,2.99,2.99,0,0,7,1,0.002,2_4_24,312,False,63.8837
467,612,quest_main,1,0,1,1,2,1,50,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,1.29,1.29,0,0,7,1,0.002,2_4_24,312,True,39.28375
468,613,quest_main,0,0,1,1,2,1,56,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.11,3.11,0,0,7,1,0.002,2_4_24,312,True,57.5416
470,615,quest_main,1,1,1,1,2,1,47,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.49,3.49,0,0,7,1,0.002,2_4_24,312,False,69.45846666666667
471,616,quest_main,0,0,1,1,2,1,33,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,0.0,0.0,0,0,7,1,0.002,2_4_24,312,True,82.05616666666667
472,617,quest_main,1,1,1,1,2,1,22,1,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,2.98,2.98,0,0,7,1,0.002,2_4_24,312,False,42.83145
473,618,quest_main,1,1,1,1,2,1,32,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.28,3.28,0,0,7,1,0.002,2_4_24,312,False,65.99931666666667
474,619,quest_main,1,1,1,1,1,1,27,1,female,1.0,0.0,0.0,firefox,macos,0,0,0.0.5,0,6,live,3.21,3.21,0,0,7,1,0.002,2_4_24,312,True,111.75326666666666
475,620,quest_main,1,1,1,1,2,1,27,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.33,3.33,0,0,7,1,0.002,2_4_24,312,True,84.52233333333334
476,621,quest_main,1,1,1,1,2,1,55,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,,,0,0,7,1,0.002,2_4_24,312,False,93.46143333333333
477,622,quest_main,1,1,1,1,2,1,25,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.16,3.16,0,0,7,1,0.002,2_4_24,312,True,73.31278333333333
478,623,quest_main,1,1,1,1,2,1,23,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.11,3.11,0,0,7,1,0.002,2_4_24,312,False,77.83606666666667
479,624,quest_main,1,1,1,1,1,1,60,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,0.52,0.52,0,0,7,1,0.002,2_4_24,312,False,57.045833333333334
480,626,quest_main,1,1,1,1,2,1,31,0,male,0.0,1.0,0.0,firefox,windows,0,0,0.0.5,0,6,live,2.85,2.85,0,0,7,1,0.002,2_4_24,312,True,52.19786666666667
481,627,quest_main,1,1,1,1,2,1,21,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.04,3.04,0,0,7,1,0.002,2_4_24,312,True,65.97418333333333
482,628,quest_main,1,0,1,1,2,1,46,0,male,0.0,1.0,0.0,chrome,macos,0,0,0.0.5,0,6,live,2.81,2.81,0,0,7,1,0.002,2_4_24,312,True,40.57183333333333
483,629,quest_main,1,0,1,1,2,1,27,1,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.32,3.32,0,0,7,1,0.002,2_4_24,312,False,18.696883333333332
484,630,quest_main,1,1,1,1,2,1,19,0,male,0.0,1.0,0.0,chrome,macos,0,0,0.0.5,0,6,live,3.36,3.36,0,0,7,1,0.002,2_4_24,312,True,48.54175
485,631,quest_main,1,1,1,1,2,1,38,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.23,3.23,0,0,7,1,0.002,2_4_24,312,True,35.726933333333335
486,632,quest_main,1,1,1,1,2,1,27,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.09,3.09,0,0,7,1,0.002,2_4_24,312,True,43.60735
487,633,quest_main,0,1,1,1,2,1,29,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,,,0,0,7,1,0.002,2_4_24,312,True,40.8572
488,634,quest_main,1,1,1,1,1,1,43,0,male,0.0,1.0,0.0,chrome,macos,0,0,0.0.5,0,6,live,3.16,3.16,0,0,7,1,0.002,2_4_24,312,False,55.201483333333336
489,635,quest_main,1,1,1,1,2,1,27,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,1.52,1.52,0,0,7,1,0.002,2_4_24,312,False,111.096
490,636,quest_main,1,1,1,1,1,1,23,1,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,1.97,1.97,0,0,7,1,0.002,2_4_24,312,True,64.19056666666667
491,637,quest_main,1,1,1,1,2,1,28,0,male,0.0,1.0,0.0,chrome,macos,0,0,0.0.5,0,6,live,3.2,3.2,0,0,7,1,0.002,2_4_24,312,False,49.38806666666667
492,638,quest_main,1,1,1,1,-1,1,36,0,male,0.0,1.0,0.0,firefox,windows,0,0,0.0.5,0,6,live,2.73,2.73,0,0,7,1,0.002,2_4_24,312,False,66.201
493,639,quest_main,1,1,1,1,2,1,26,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.18,3.18,0,0,7,1,0.002,2_4_24,312,False,49.97188333333333
494,640,quest_main,1,1,1,1,1,1,21,0,female,1.0,0.0,0.0,chrome,macos,0,0,0.0.5,0,6,live,3.35,3.35,0,0,7,1,0.002,2_4_24,312,False,52.467083333333335
495,641,quest_main,1,0,1,1,2,1,32,0,male,0.0,1.0,0.0,chrome,macos,0,0,0.0.5,0,6,live,3.44,3.44,0,0,7,1,0.002,2_4_24,312,False,64.77715
496,642,quest_main,1,1,1,1,2,1,25,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.21,3.21,0,0,7,1,0.002,2_4_24,312,True,109.39091666666667
497,643,quest_main,0,0,1,1,2,1,61,0,female,1.0,0.0,0.0,firefox,macos,0,0,0.0.5,0,6,live,2.87,2.87,0,0,7,1,0.002,2_4_24,312,False,60.570433333333334
498,644,quest_main,1,1,1,1,2,1,21,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.27,3.27,0,0,7,1,0.002,2_4_24,312,True,117.7007
499,645,quest_main,1,1,1,1,2,1,34,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.65,3.65,0,0,7,1,0.002,2_4_24,312,True,49.09236666666666
500,646,quest_main,1,1,1,1,1,1,25,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.49,3.49,0,0,7,1,0.002,2_4_24,312,True,39.1398
501,647,quest_main,1,1,1,1,2,1,21,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.13,3.13,0,0,7,1,0.002,2_4_24,312,False,74.2478
502,648,quest_main,1,1,1,1,2,1,35,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.66,3.66,0,0,7,1,0.002,2_4_24,312,True,87.32121666666667
503,649,quest_main,1,1,1,1,2,1,41,0,female,1.0,0.0,0.0,chrome,macos,0,0,0.0.5,0,6,live,3.15,3.15,0,0,7,1,0.002,2_4_24,312,False,36.61535
504,650,quest_main,1,1,1,1,2,1,34,0,female,1.0,0.0,0.0,chrome,macos,0,0,0.0.5,0,6,live,3.22,3.22,0,0,7,1,0.002,2_4_24,312,True,50.69515
505,651,quest_main,1,0,1,1,2,1,25,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.12,3.12,0,0,7,1,0.002,2_4_24,312,True,45.79325
506,652,quest_main,1,1,1,1,2,1,33,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.25,3.25,0,0,7,1,0.002,2_4_24,312,True,77.3266
508,654,quest_main,1,1,1,1,2,1,30,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.05,3.05,0,0,7,1,0.002,2_4_24,312,False,62.230783333333335
509,655,quest_main,0,0,1,1,2,1,34,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,2.41,2.41,0,0,7,1,0.002,2_4_24,312,False,68.85998333333333
510,656,quest_main,1,1,1,1,2,1,25,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,0.0,0.0,0,0,7,1,0.002,2_4_24,312,False,49.69045
511,657,quest_main,1,1,1,1,2,1,36,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.31,3.31,0,0,7,1,0.002,2_4_24,312,False,47.578116666666666
512,659,quest_main,1,1,1,1,2,1,27,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.54,3.54,0,0,7,1,0.002,2_4_24,312,False,74.58258333333333
513,660,quest_main,1,1,1,1,2,1,25,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.0,3.0,0,0,7,1,0.002,2_4_24,312,False,137.0381
514,661,quest_main,1,1,1,1,1,1,28,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,2.04,2.04,0,0,7,1,0.002,2_4_24,312,False,70.07225
515,662,quest_main,1,1,1,1,2,1,52,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.02,3.02,0,0,7,1,0.002,2_4_24,312,False,84.7818
516,663,quest_main,1,1,1,1,2,1,19,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.24,3.24,0,0,7,1,0.002,2_4_24,312,True,40.63248333333333
517,664,quest_main,1,0,1,1,2,1,23,1,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,2.59,2.59,0,0,7,1,0.002,2_4_24,312,True,101.61561666666667
518,665,quest_main,1,1,1,1,2,1,36,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.35,3.35,0,0,7,1,0.002,2_4_24,312,False,30.247666666666667
519,666,quest_main,1,1,1,1,2,1,47,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,2.9,2.9,0,0,7,1,0.002,2_4_24,312,False,53.08745
520,667,quest_main,1,0,1,1,2,1,33,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,0.0,0.0,0,0,7,1,0.002,2_4_24,312,False,58.4763
521,668,quest_main,1,1,1,1,2,1,38,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.57,3.57,0,0,7,1,0.002,2_4_24,312,True,32.97591666666667
523,670,quest_main,1,1,1,1,1,1,54,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.22,3.22,0,0,7,1,0.002,2_4_24,312,False,53.22575
524,671,quest_main,1,1,1,1,2,1,44,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,0.75,0.75,0,0,7,1,0.002,2_4_24,312,True,48.9441
526,674,quest_main,1,1,1,1,2,1,35,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.25,3.25,0,0,7,1,0.002,2_4_24,312,True,35.12545
527,675,quest_main,1,1,1,1,2,1,56,0,male,0.0,1.0,0.0,chrome,macos,0,0,0.0.5,0,6,live,0.66,0.66,0,0,7,1,0.002,2_4_24,312,True,44.513733333333334
528,676,quest_main,0,0,1,1,2,1,34,0,female,1.0,0.0,0.0,chrome,chromeos,0,0,0.0.5,0,6,live,1.71,1.71,0,0,7,1,0.002,2_4_24,312,True,77.60361666666667
529,677,quest_main,0,0,1,1,2,1,20,0,female,1.0,0.0,0.0,safari,macos,0,0,0.0.5,0,6,live,3.69,3.69,0,0,7,1,0.002,2_4_24,312,True,76.96476666666666
530,678,quest_main,1,1,1,1,1,1,24,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.58,3.58,0,0,7,1,0.002,2_4_24,312,True,31.0335
531,679,quest_main,1,1,1,1,2,1,48,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.35,3.35,0,0,7,1,0.002,2_4_24,312,True,45.80628333333333
532,680,quest_main,1,1,1,1,2,1,28,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,1.95,1.95,0,0,7,1,0.002,2_4_24,312,True,83.5232
533,681,quest_main,1,1,1,1,1,1,20,0,male,0.0,1.0,0.0,opera,windows,0,0,0.0.5,0,6,live,3.04,3.04,0,0,7,1,0.002,2_4_24,312,False,37.86515
534,682,quest_main,1,1,1,1,2,1,,,,,,,chrome,windows,0,0,0.0.5,0,2,live,,,0,0,7,1,0.002,2_4_24,312,True,
535,683,quest_main,1,1,1,1,2,1,43,0,female,1.0,0.0,0.0,firefox,windows,0,0,0.0.5,0,6,live,2.97,2.97,0,0,7,1,0.002,2_4_24,312,False,61.10836666666667
536,684,quest_main,1,1,1,1,2,1,40,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.17,3.17,0,0,7,1,0.002,2_4_24,312,True,83.08446666666667
537,685,quest_main,1,0,1,1,2,1,50,0,male,0.0,1.0,0.0,chrome,macos,0,0,0.0.5,0,6,live,2.81,2.81,0,0,7,1,0.002,2_4_24,312,True,88.30386666666666
538,686,quest_main,1,1,1,1,2,1,22,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.4,3.4,0,0,7,1,0.002,2_4_24,312,False,88.23446666666666
539,687,quest_main,1,1,1,1,1,1,29,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.65,3.65,0,0,7,1,0.002,2_4_24,312,True,74.7587
540,688,quest_main,1,1,1,1,2,1,21,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.14,3.14,0,0,7,1,0.002,2_4_24,312,True,95.72733333333333
541,689,quest_main,1,1,1,1,2,1,23,0,male,0.0,1.0,0.0,firefox,windows,0,0,0.0.5,0,6,live,2.86,2.86,0,0,7,1,0.002,2_4_24,312,True,54.353366666666666
542,690,quest_main,1,1,0,1,1,1,43,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.23,3.23,0,0,7,1,0.002,2_4_24,312,False,61.77653333333333
543,691,quest_main,1,1,1,1,2,1,,,,,,,chrome,windows,0,0,0.0.5,0,6,live,,,0,0,7,1,0.002,2_4_24,312,False,
544,692,quest_main,1,1,1,1,2,1,27,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.43,3.43,0,0,7,1,0.002,2_4_24,312,False,75.67716666666666
545,693,quest_main,1,1,1,1,2,1,53,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.39,3.39,0,0,7,1,0.002,2_4_24,312,False,52.896033333333335
546,694,quest_main,1,1,1,1,2,1,28,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.06,3.06,0,0,7,1,0.002,2_4_24,312,True,50.027833333333334
547,696,quest_main,1,1,1,1,1,1,65,0,female,1.0,0.0,0.0,chrome,macos,0,0,0.0.5,0,6,live,2.61,2.61,0,0,7,1,0.002,2_4_24,312,True,67.95336666666667
548,697,quest_main,0,1,1,1,2,1,31,0,female,1.0,0.0,0.0,chrome,linux,0,0,0.0.5,0,6,live,3.36,3.36,0,0,7,1,0.002,2_4_24,312,True,87.00876666666667
549,698,quest_main,1,1,1,1,2,1,22,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.42,3.42,0,0,7,1,0.002,2_4_24,312,True,69.63623333333334
550,699,quest_main,1,1,1,1,2,1,31,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.3,3.3,0,0,7,1,0.002,2_4_24,312,False,47.4214
551,700,quest_main,1,1,0,1,0,1,50,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,0.63,0.63,0,0,7,1,0.002,2_4_24,312,False,35.2492
552,701,quest_main,1,1,1,1,1,1,26,1,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,2.85,2.85,0,0,7,1,0.002,2_4_24,312,True,68.79605
553,702,quest_main,1,1,1,1,1,1,29,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.25,3.25,0,0,7,1,0.002,2_4_24,312,True,37.1705
554,703,quest_main,1,1,1,1,1,1,34,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.09,3.09,0,0,7,1,0.002,2_4_24,312,True,67.44168333333333
555,704,quest_main,1,1,1,1,2,1,59,1,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.25,3.25,0,0,7,1,0.002,2_4_24,312,False,64.1212
556,705,quest_main,1,1,1,1,2,1,44,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,0.13,0.13,0,0,7,1,0.002,2_4_24,312,True,78.7187
557,706,quest_main,1,1,1,1,2,1,47,0,female,1.0,0.0,0.0,chrome,chromeos,0,0,0.0.5,0,6,live,2.8,2.8,0,0,7,1,0.002,2_4_24,312,True,45.83636666666666
558,709,quest_main,1,1,1,1,0,1,30,1,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.38,3.38,0,0,7,1,0.002,2_4_24,312,False,75.10455
559,711,quest_main,1,1,1,1,2,1,40,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.13,3.13,0,0,7,1,0.002,2_4_24,312,False,44.69825
560,712,quest_main,1,1,1,1,2,1,37,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.55,3.55,0,0,7,1,0.002,2_4_24,312,True,59.40325
561,713,quest_main,1,1,1,1,2,1,28,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,2.86,2.86,0,0,7,1,0.002,2_4_24,312,False,28.656766666666666
562,714,quest_main,1,1,1,1,2,1,30,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,2.52,2.52,0,0,7,1,0.002,2_4_24,312,True,62.36615
564,717,quest_main,1,1,1,1,2,1,45,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.12,3.12,0,0,7,1,0.002,2_4_24,312,True,69.55503333333333
565,718,quest_main,0,1,1,1,2,1,25,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.35,3.35,0,0,7,1,0.002,2_4_24,312,True,55.6236
566,721,quest_main,1,1,1,1,2,1,29,0,female,1.0,0.0,0.0,firefox,windows,0,0,0.0.5,0,6,live,3.17,3.17,0,0,7,1,0.002,2_4_24,312,True,44.076966666666664
568,723,quest_main,1,1,1,1,2,1,57,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.22,3.22,0,0,7,1,0.002,2_4_24,312,False,84.17743333333334
569,724,quest_main,0,1,1,1,2,1,48,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,2.83,2.83,0,0,7,1,0.002,2_4_24,312,False,30.64605
570,725,quest_main,1,1,1,1,2,1,30,0,female,1.0,0.0,0.0,chrome,macos,0,0,0.0.5,0,6,live,3.52,3.52,0,0,7,1,0.002,2_4_24,312,False,68.94283333333334
571,726,quest_main,1,1,1,1,2,1,25,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.44,3.44,0,0,7,1,0.002,2_4_24,312,False,41.58368333333333
573,728,quest_main,1,1,1,1,2,1,30,0,other,0.0,0.0,1.0,chrome,windows,0,0,0.0.5,0,6,live,2.74,2.74,0,0,7,1,0.002,2_4_24,312,False,78.23056666666666
574,729,quest_main,1,1,1,1,2,1,37,0,male,0.0,1.0,0.0,safari,macos,0,0,0.0.5,0,6,live,3.31,3.31,0,0,7,1,0.002,2_4_24,312,True,48.3472
575,730,quest_main,1,1,1,1,2,1,30,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.28,3.28,0,0,7,1,0.002,2_4_24,312,False,48.535866666666664
576,731,quest_main,1,1,1,1,2,1,51,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.67,3.67,0,0,7,1,0.002,2_4_24,312,False,61.48778333333333
577,732,quest_main,1,1,1,1,2,1,26,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,2.89,2.89,0,0,7,1,0.002,2_4_24,312,True,64.07118333333334
578,733,quest_main,1,1,1,1,2,1,33,0,male,0.0,1.0,0.0,chrome,macos,0,0,0.0.5,0,6,live,3.63,3.63,0,0,7,1,0.002,2_4_24,312,False,61.07366666666667
579,734,quest_main,1,1,1,1,1,1,39,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.31,3.31,0,0,7,1,0.002,2_4_24,312,True,65.95703333333333
580,735,quest_main,1,1,1,1,2,1,37,0,male,0.0,1.0,0.0,firefox,windows,0,0,0.0.5,0,6,live,3.32,3.32,0,0,7,1,0.002,2_4_24,312,True,88.06688333333334
581,736,quest_main,1,1,1,1,2,1,35,0,male,0.0,1.0,0.0,chrome,macos,0,0,0.0.5,0,6,live,3.27,3.27,0,0,7,1,0.002,2_4_24,312,True,100.67773333333334
582,737,quest_main,1,1,1,1,2,1,34,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,,,0,0,7,1,0.002,2_4_24,312,False,46.34458333333333
583,738,quest_main,1,1,1,1,2,1,53,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.33,3.33,0,0,7,1,0.002,2_4_24,312,False,69.14428333333333
584,739,quest_main,0,1,1,1,2,1,22,0,female,1.0,0.0,0.0,firefox,windows,0,0,0.0.5,0,6,live,3.01,3.01,0,0,7,1,0.002,2_4_24,312,True,59.84531666666667
585,740,quest_main,1,1,1,1,1,1,58,0,male,0.0,1.0,0.0,firefox,windows,0,0,0.0.5,0,6,live,2.3,2.3,0,0,7,1,0.002,2_4_24,312,False,39.23276666666667
586,741,quest_main,1,1,1,1,2,1,31,0,female,1.0,0.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,2.91,2.91,0,0,7,1,0.002,2_4_24,312,True,31.689983333333334
587,742,quest_main,0,0,1,1,2,1,23,0,male,0.0,1.0,0.0,chrome,windows,0,0,0.0.5,0,6,live,3.29,3.29,0,0,7,1,0.002,2_4_24,312,True,50.4482
