,pid,trial_index,action_times,actions,block,path,queries,rewards,rt,condition,bonus,score,simulation_mode,state_rewards,time_elapsed,trial_time,trial_type,run,trial_id,num_nodes,num_early,num_middle,num_late,num_clicks
1493,127,23,"[6528, 7609, 8737]","['up', 'up', 'right']",training,"['1', '2', '3']","{'click': {'state': {'target': ['6', '10', '2'], 'time': [1527, 3530, 4260]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['6', '5', '9', '10', '2', '3'], 'time': [1324, 2806, 2896, 3114, 4065, 5569]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['6', '5', '9', '10', '2'], 'time': [2779, 2847, 3013, 3915, 4666]}, 'edge': {'target': [], 'time': []}}}","[-5, 5, -10]","[314, 278, 6507]",2,[],-13,"[None, None, None]","['', -5, 5, -10, 5, -5, -5, 5, -5, 5, -10, 10, 5]",666164,[],mouselab-mdp,c1.1,-9223140426054324916,3,0,0,0,0
1494,127,24,"[4753, 7337, 8361]","['right', 'right', 'up']",training,"['5', '6', '7']","{'click': {'state': {'target': ['6', '8'], 'time': [1851, 3247]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['3', '7', '7', '6', '8'], 'time': [None, 960, 1446, 1554, 2900]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['3', '7', '7', '6'], 'time': [194, 1094, 1527, 2584]}, 'edge': {'target': [], 'time': []}}}","[10, 10, -5]","[528, 556, 4731]",2,[],13,"[None, None, None]","['', -10, 10, -10, -5, 10, 10, -5, -10, 10, -10, -5, -5]",675492,[],mouselab-mdp,c1.1,7635016637374854832,2,0,0,0,0
1495,127,25,"[10093, 12204, 13300]","['up', 'up', 'right']",test,"['1', '2', '3']","{'click': {'state': {'target': ['6', '2', '10', '3'], 'time': [1131, 2144, 2976, 7927]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['8', '5', '6', '2', '10', '8', '3'], 'time': [None, 647, 982, 1952, 2688, 6028, 7650]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['8', '5', '6', '2', '10', '8', '6'], 'time': [281, 864, 1768, 2570, 5713, 7415, 7450]}, 'edge': {'target': [], 'time': []}}}","[5, -5, 5]","[2012, 477, 10070]",2,[],1,"[None, None, None]","['', 5, -5, 5, 10, 10, -10, -5, -5, 5, -10, 5, 10]",686812,[],mouselab-mdp,c1.1,287659273517348342,4,0,0,0,0
1496,127,26,"[5136, 6345, 7257]","['left', 'left', 'up']",test,"['9', '10', '11']","{'click': {'state': {'target': ['6', '10', '12'], 'time': [1353, 2522, 3681]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['3', '7', '6', '5', '0', '9', '10', '12'], 'time': [None, 848, 1164, 1984, 2062, 2127, 2370, 3369]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['3', '7', '6', '5', '0', '9', '10', '12'], 'time': [782, 1083, 1951, 2035, 2102, 2235, 3272, 4055]}, 'edge': {'target': [], 'time': []}}}","[-5, 10, -10]","[1559, 541, 5115]",2,[],-8,"[None, None, None]","['', 10, 10, 10, 10, -5, -5, 10, 10, -5, 10, -10, -10]",697900,[],mouselab-mdp,c1.1,7967203217823962736,3,0,0,0,0
1497,127,27,"[7786, 9043, 10178]","['right', 'right', 'down']",test,"['5', '6', '8']","{'click': {'state': {'target': ['2', '6', '10', '3'], 'time': [2160, 3454, 4580, 5783]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['2', '6', '8', '10', '9', '0', '3'], 'time': [1176, 3233, 4068, 4401, 5322, 5370, 5607]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['2', '6', '8', '10', '9', '0', '3'], 'time': [3082, 3983, 4185, 4972, 5348, 5406, 6607]}, 'edge': {'target': [], 'time': []}}}","[10, 5, 5]","[645, 339, 7765]",2,[],16,"[None, None, None]","['', 5, -5, -10, -5, 10, 5, 5, 5, -10, -10, -10, 5]",713731,[],mouselab-mdp,c1.1,-480933043113506846,4,0,0,0,0
1498,127,28,"[11742, 14390, 15398]","['right', 'right', 'up']",test,"['5', '6', '7']","{'click': {'state': {'target': ['6', '10', '2'], 'time': [3327, 4249, 5049]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['6', '6', '5', '0', '9', '10', '1', '2', '1'], 'time': [None, 3103, 3873, 3921, 3973, 4051, 4785, 4852, 9464]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['6', '6', '5', '0', '9', '10', '1', '2', '1'], 'time': [189, 3850, 3899, 3951, 3998, 4701, 4811, 9437, 9547]}, 'edge': {'target': [], 'time': []}}}","[5, -10, -5]","[692, 574, 11722]",2,[],-13,"[None, None, None]","['', 5, -10, -5, 10, 5, -10, -5, -10, 5, -5, -5, 5]",724307,[],mouselab-mdp,c1.1,-5667169154863340764,3,0,0,0,0
1499,127,29,"[4639, 5607, 6559]","['left', 'left', 'down']",test,"['9', '10', '12']","{'click': {'state': {'target': ['2', '10', '12'], 'time': [1674, 2642, 3496]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '10', '2', '3', '2', '10', '12'], 'time': [83, 543, 852, 1204, 1522, 2442, 3294]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '10', '2', '3', '2', '10'], 'time': [518, 686, 878, 1454, 2224, 3093]}, 'edge': {'target': [], 'time': []}}}","[5, 10, 10]","[2080, 446, 4616]",2,[],22,"[None, None, None]","['', 10, -5, -5, 10, 5, -5, -10, 10, 5, 10, -5, 10]",737330,[],mouselab-mdp,c1.1,1017601537737615534,3,0,0,0,0
1500,127,30,"[3222, 4061, 4973]","['right', 'right', 'down']",test,"['5', '6', '8']","{'click': {'state': {'target': ['6', '8'], 'time': [1180, 2092]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['12', '9', '0', '5', '6', '8'], 'time': [None, 452, 519, 587, 803, 1906]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['12', '9', '0', '5', '6'], 'time': [118, 479, 546, 703, 1756]}, 'edge': {'target': [], 'time': []}}}","[-10, 10, 5]","[420, 385, 3200]",2,[],3,"[None, None, None]","['', 10, 5, 5, -10, -10, 10, 5, 5, 10, -5, -10, -10]",755818,[],mouselab-mdp,c1.1,2677707256680226296,2,0,0,0,0
1501,127,31,"[11276, 12380, 13333]","['right', 'right', 'down']",test,"['5', '6', '8']","{'click': {'state': {'target': ['2', '6', '10', '4', '8'], 'time': [796, 2383, 3227, 7794, 9145]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['8', '6', '2', '3', '6', '0', '9', '10', '12', '9', '4', '1', '5', '8'], 'time': [None, 354, 622, 1474, 2092, 2828, 2877, 3128, 4214, 7355, 7623, 8668, 8733, 9011]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['8', '6', '2', '3', '6', '0', '9', '10', '12', '9', '4', '1', '5', '8'], 'time': [303, 379, 1389, 1975, 2794, 2854, 3061, 4148, 7311, 7382, 8643, 8710, 8759, 9579]}, 'edge': {'target': [], 'time': []}}}","[5, -10, 10]","[279, 356, 11254]",2,[],0,"[None, None, None]","['', 10, -10, 10, 5, 5, -10, -10, 10, -10, -5, 5, 10]",764474,[],mouselab-mdp,c1.1,-7479633459398711011,5,0,0,0,0
1502,127,32,"[4313, 5681, 6705]","['right', 'right', 'down']",test,"['5', '6', '8']","{'click': {'state': {'target': ['6', '10', '2'], 'time': [1211, 2122, 2729]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '5', '6', '5', '0', '10', '2'], 'time': [674, 841, 1058, 1677, 1727, 1877, 2529]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '5', '6', '5', '0', '10', '2'], 'time': [725, 868, 1642, 1704, 1761, 2312, 3081]}, 'edge': {'target': [], 'time': []}}}","[-10, 5, 5]","[540, 390, 4292]",2,[],-3,"[None, None, None]","['', -10, 5, 10, 5, -10, 5, -5, 5, 10, 5, 5, -5]",771673,[],mouselab-mdp,c1.1,8150121140183900524,3,0,0,0,0
1503,127,33,"[6340, 7509, 8285]","['right', 'right', 'down']",test,"['5', '6', '8']","{'click': {'state': {'target': ['2', '6', '10', '11', '8'], 'time': [714, 1445, 2333, 4010, 4954]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['2', '6', '5', '9', '10', '9', '11', '9', '8'], 'time': [519, 1188, 1850, 1915, 2224, 3143, 3844, 4481, 4748]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['2', '6', '5', '9', '10', '9', '11', '9'], 'time': [1020, 1823, 1892, 1958, 2960, 3678, 4396, 4505]}, 'edge': {'target': [], 'time': []}}}","[-5, -10, 10]","[806, 461, 6319]",2,[],-10,"[None, None, None]","['', -5, -10, 10, 5, -5, -10, 10, 10, 10, -5, -10, -5]",787233,[],mouselab-mdp,c1.1,2750862718315450113,5,0,0,0,0
1504,127,34,"[4275, 6035, 6939]","['left', 'left', 'down']",test,"['9', '10', '12']","{'click': {'state': {'target': ['2', '6', '10', '12'], 'time': [1168, 1931, 2584, 3270]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['8', '5', '2', '7', '6', '5', '0', '9', '10', '12'], 'time': [None, 512, 947, 1466, 1799, 2209, 2267, 2315, 2402, 3029]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['8', '5', '2', '7', '6', '5', '0', '9', '10'], 'time': [195, 537, 1415, 1490, 2183, 2235, 2293, 2367, 3004]}, 'edge': {'target': [], 'time': []}}}","[-5, 10, 5]","[599, 207, 4253]",2,[],6,"[None, None, None]","['', -10, -10, 5, -10, -10, 5, -10, -10, -5, 10, 10, 5]",796609,[],mouselab-mdp,c1.1,-145900735877221312,4,0,0,0,0
1505,129,0,"[5990, 12177, 15107]","['right', 'right', 'up']",training,"['5', '6', '7']","{'click': {'state': {'target': ['1', '9', '5'], 'time': [3666, 4399, 5058]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '0', '1', '9', '0', '5'], 'time': [1884, 2430, 2481, 4111, 4756, 4863]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '1', '9', '0', '5', '6'], 'time': [2296, 2449, 4049, 4711, 4795, 5382, 11107]}, 'edge': {'target': [], 'time': []}}}","[10, 10, -5]","[59278.97499999381, 11709.654999998747, 5984.169999996084]",2,0,12,"[None, None, None]","['', -10, 5, -10, 5, 10, 10, -5, -10, -5, 10, -5, 10]",59287,[],mouselab-mdp,c1.1,946869097947028489,3,0,0,0,0
1506,129,1,"[5960, 7132, 8340]","['right', 'right', 'down']",training,"['5', '6', '8']","{'click': {'state': {'target': ['9', '1', '5', '8'], 'time': [1648, 2327, 2971, 4272]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['6', '9', '1', '1', '5', '8', '6', '7', '6'], 'time': [720, 1187, 1872, 2036, 2705, 3991, 4618, 4784, 4968]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['6', '9', '1', '1', '5', '8', '6', '7'], 'time': [736, 1821, 1972, 2604, 3264, 4584, 4651, 4938]}, 'edge': {'target': [], 'time': []}}}","[10, -10, 10]","[5672.879999998258, 2414.2049999936717, 5958.169999998063]",2,0.37,6,"[None, None, None]","['', -10, 10, 10, -5, 10, -10, 5, 10, -5, 5, 5, -10]",71009,[],mouselab-mdp,c1.1,-552410915180044019,4,0,0,0,0
1507,129,2,"[11818, 12747, 14317]","['up', 'up', 'left']",training,"['1', '2', '4']","{'click': {'state': {'target': ['9', '1', '5', '10', '2', '6', '4', '3'], 'time': [1419, 2266, 2906, 5931, 6736, 7512, 9410, 10166]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['6', '5', '0', '9', '1', '5', '12', '10', '2', '6', '0', '4', '4', '3'], 'time': [None, 866, 948, 1131, 1715, 2655, 5449, 5599, 6397, 7231, 8747, 8801, 9173, 9918]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['6', '5', '0', '9', '1', '5', '12', '10', '2', '6', '0', '4', '4', '2', '3'], 'time': [831, 899, 965, 1649, 2578, 3106, 5532, 6230, 6965, 7714, 8757, 8817, 9601, 9884, 10351]}, 'edge': {'target': [], 'time': []}}}","[5, 10, -10]","[673.8299999997253, 687.9300000000512, 11810.08500000462]",2,[],-3,"[None, None, None]","['', 5, 10, -10, -10, 5, -5, 5, -5, 5, -10, 5, -10]",90637,[],mouselab-mdp,c1.1,-5258236874187993063,8,0,0,0,0
1508,129,3,"[13726, 14496, 15856]","['right', 'right', 'up']",training,"['5', '6', '7']","{'click': {'state': {'target': ['9', '1', '5', '7', '8', '2', '4', '3', '10', '12', '11'], 'time': [1267, 1803, 2311, 3879, 4690, 7983, 8886, 9709, 11511, 12042, 12763]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '9', '1', '5', '6', '7', '6', '8', '2', '4', '3', '10', '12', '11'], 'time': [741, 874, 1558, 2109, 2748, 3265, 4219, 4452, 7036, 8383, 9318, 11273, 11772, 12412]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '9', '1', '5', '6', '7', '6', '8', '5', '1', '2', '4', '2', '3', '1', '9', '10', '12', '10', '11'], 'time': [775, 1459, 2009, 2715, 2831, 4169, 4336, 5086, 6952, 7002, 8300, 9100, 9284, 9901, 10018, 10438, 11739, 12328, 12395, 12945]}, 'edge': {'target': [], 'time': []}}}","[10, 5, 5]","[416.1500000045635, 1054.839999997057, 13722.345000001951]",2,[],9,"[None, None, None]","['', 5, -5, -10, -5, 10, 5, 5, 5, -10, -10, -10, 5]",101549,[],mouselab-mdp,c1.1,-480933043113506846,11,0,0,0,0
1509,129,4,"[9635, 10514, 11374]","['left', 'left', 'down']",training,"['9', '10', '12']","{'click': {'state': {'target': ['9', '1', '5', '11', '12'], 'time': [3251, 4073, 4849, 7416, 8170]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '1', '9', '1', '1', '5', '12', '10', '11', '10', '12'], 'time': [682, 1448, 2265, 3599, 3899, 4333, 5290, 5340, 5759, 7814, 7865]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '1', '9', '1', '1', '5', '12', '10', '11', '10'], 'time': [1382, 2215, 3582, 3682, 4275, 5207, 5306, 5357, 7802, 7831]}, 'edge': {'target': [], 'time': []}}}","[10, 5, -5]","[259.7550000064075, 861.9150000013178, 9631.785000005038]",2,[],5,"[None, None, None]","['', -5, 10, -10, -10, 5, 5, -5, 5, 10, 5, -5, -5]",118149,[],mouselab-mdp,c1.1,414905543794851947,5,0,0,0,0
1510,129,5,"[5786, 6466, 7306]","['up', 'up', 'left']",training,"['1', '2', '4']","{'click': {'state': {'target': ['9', '1', '3', '4'], 'time': [1264, 2122, 4147, 5036]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['12', '9', '1', '1', '5', '2', '3', '2', '4'], 'time': [None, 609, 1611, 1836, 2583, 2839, 3066, 4607, 4641]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['12', '9', '1', '1', '5', '2', '3', '2'], 'time': [559, 1545, 1727, 2483, 2783, 2866, 4591, 4624]}, 'edge': {'target': [], 'time': []}}}","[10, -5, 10]","[365.51499999768566, 344.2849999992177, 5783.695000005537]",2,[],11,"[None, None, None]","['', 10, -5, -5, 10, 5, -5, -10, 10, 5, 10, -5, 10]",136291,[],mouselab-mdp,c1.1,1017601537737615534,4,0,0,0,0
1511,129,6,"[10936, 11656, 12445]","['up', 'up', 'left']",training,"['1', '2', '4']","{'click': {'state': {'target': ['9', '1', '5', '7', '8', '3', '4'], 'time': [1175, 1839, 2849, 4369, 5200, 6196, 7704]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['4', '9', '1', '5', '7', '6', '8', '3', '2', '4'], 'time': [None, 942, 1434, 2607, 3514, 4663, 4812, 5583, 6495, 7475]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['4', '9', '1', '5', '7', '6', '8', '5', '3', '2', '4'], 'time': [411, 1384, 2238, 3281, 4608, 4763, 5450, 5516, 6461, 6578, 7959]}, 'edge': {'target': [], 'time': []}}}","[5, -10, 10]","[166.58999999344815, 332.3450000025332, 10931.184999994002]",2,[],-2,"[None, None, None]","['', 5, -10, -5, 10, 5, -10, -5, -10, 5, -5, -5, 5]",149011,[],mouselab-mdp,c1.1,-5667169154863340764,7,0,0,0,0
1512,129,7,"[5004, 5614, 6274]","['up', 'up', 'right']",training,"['1', '2', '3']","{'click': {'state': {'target': ['9', '1', '3', '4'], 'time': [1004, 1600, 2926, 4367]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['11', '9', '9', '1', '3', '2', '4'], 'time': [277, 544, 777, 1294, 2717, 3254, 3694]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['11', '9', '9', '1', '3', '2', '4'], 'time': [310, 560, 1229, 1895, 3204, 3305, 7436]}, 'edge': {'target': [], 'time': []}}}","[10, -5, 5]","[223.21999999985565, 291.19500001252163, 4998.11500000942]",2,[],6,"[None, None, None]","['', 10, -5, 5, -10, -5, 5, 10, -10, 5, 10, 10, 10]",158171,[],mouselab-mdp,c1.1,4872536360203573425,4,0,0,0,0
1513,129,8,"[4778, 5518, 6699]","['left', 'left', 'down']",training,"['9', '10', '12']","{'click': {'state': {'target': ['9', '11', '12'], 'time': [787, 2521, 3254]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '1', '11', '10', '12'], 'time': [454, 1023, 1919, 2797, 2865]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '1', '11', '10'], 'time': [974, 1856, 2781, 2831]}, 'edge': {'target': [], 'time': []}}}","[10, -10, -5]","[95.95499999704771, 154.78000001166947, 4772.629999992205]",2,[],-8,"[None, None, None]","['', -10, 10, -10, -5, 10, 10, -5, -10, 10, -10, -5, -5]",173212,[],mouselab-mdp,c1.1,7635016637374854832,3,0,0,0,0
1514,129,9,"[5209, 5917, 6718]","['up', 'up', 'right']",training,"['1', '2', '3']","{'click': {'state': {'target': ['9', '1', '3', '4', '2'], 'time': [956, 1605, 2583, 3262, 4029]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['12', '9', '9', '1', '5', '3', '2', '4', '2'], 'time': [None, 345, 695, 1212, 2004, 2254, 2903, 3019, 3808]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['12', '9', '9', '1', '5', '3', '2', '4', '2'], 'time': [312, 528, 1162, 1870, 2140, 2872, 2987, 3775, 4241]}, 'edge': {'target': [], 'time': []}}}","[10, 10, -5]","[225.46500001044478, 665.6800000055227, 5201.519999987795]",2,[],10,"[None, None, None]","['', 10, 10, -5, -5, 10, -5, 5, 10, -10, -5, 10, -5]",181492,[],mouselab-mdp,c1.1,4878857294870962815,5,0,0,0,0
1515,129,10,"[12544, 14924, 16215]","['up', 'up', 'right']",training,"['1', '2', '3']","{'click': {'state': {'target': ['9', '1', '5', '3', '4', '8', '7', '6', '2'], 'time': [968, 1777, 2519, 3791, 4953, 6136, 7015, 9306, 9994]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '9', '1', '5', '6', '2', '3', '2', '4', '8', '6', '7', '6', '2'], 'time': [None, 529, 1493, 2210, 2943, 3277, 3461, 4111, 4728, 5819, 6403, 6803, 8729, 9697]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['1', '9', '1', '5', '6', '2', '3', '2', '4', '1', '8', '6', '7', '5', '6', '1', '2', '1', '1'], 'time': [446, 1443, 2010, 2844, 3127, 3327, 4045, 4195, 5217, 5318, 6370, 6503, 7220, 8295, 9497, 9580, 10214, 10347, 17358]}, 'edge': {'target': [], 'time': []}}}","[5, -5, 5]","[193.69000000006054, 286.77999999490567, 12541.385000004084]",2,[],-4,"[None, None, None]","['', 5, -5, 5, -10, 5, -5, 10, -5, -10, -10, -5, -10]",190292,[],mouselab-mdp,c1.1,-6213033947036441941,9,0,0,0,0
1516,129,11,"[5147, 5687, 6537]","['right', 'right', 'up']",training,"['5', '6', '7']","{'click': {'state': {'target': ['9', '1', '5', '7', '8'], 'time': [1057, 1640, 2181, 3255, 4073]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '9', '1', '5', '7', '6', '8'], 'time': [337, 671, 1355, 1938, 2936, 3542, 3659]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['1', '9', '1', '5', '5', '7', '6', '8'], 'time': [571, 1305, 1855, 2372, 2903, 3509, 3592, 4316]}, 'edge': {'target': [], 'time': []}}}","[10, 5, 5]","[1862.105000007432, 777.0299999974668, 5144.515000007232]",2,[],15,"[None, None, None]","['', 5, -5, -10, -10, 10, 5, 5, -10, -10, -5, 10, 5]",199302,[],mouselab-mdp,c1.1,4007649613694420024,5,0,0,0,0
1517,129,12,"[5351, 5901, 6681]","['left', 'left', 'down']",training,"['9', '10', '12']","{'click': {'state': {'target': ['9', '11', '12'], 'time': [1644, 2788, 4124]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '1', '1', '11', '10', '12', '12'], 'time': [1040, 1867, 2131, 2516, 3037, 3100, 3860]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '1', '1', '11', '10', '12', '12'], 'time': [1833, 1930, 2350, 3034, 3067, 3184, 4360]}, 'edge': {'target': [], 'time': []}}}","[10, -5, 5]","[26.429999998072162, 325.54499999969266, 5348.7049999966985]",2,[],7,"[None, None, None]","['', -10, -10, -10, -5, 10, 5, -10, 10, 10, -5, -5, 5]",217032,[],mouselab-mdp,c1.1,3476375724698833341,3,0,0,0,0
1518,129,13,"[20831, 21448, 22058]","['up', 'up', 'right']",training,"['1', '2', '3']","{'click': {'state': {'target': ['9', '11', '12', '1', '3', '4', '5', '7', '8', '6', '10', '2'], 'time': [871, 2022, 2669, 5809, 6731, 7302, 8228, 10168, 10718, 11988, 14334, 16618]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['12', '9', '1', '11', '10', '12', '10', '1', '1', '5', '3', '3', '2', '4', '0', '5', '5', '6', '0', '7', '6', '8', '6', '10', '2'], 'time': [374, 538, 1106, 1706, 2274, 2357, 3481, 5256, 5541, 6190, 6340, 6452, 6959, 7041, 7575, 7642, 7925, 8566, 9368, 9532, 10383, 10516, 11742, 14008, 16140]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['12', '9', '1', '11', '10', '12', '10', '1', '1', '5', '3', '3', '2', '4', '0', '5', '5', '6', '5', '0', '7', '6', '8', '6', '10', '9', '4', '2'], 'time': [406, 1089, 1489, 2240, 2307, 3012, 5224, 5290, 6074, 6274, 6424, 6924, 6991, 7508, 7592, 7675, 8517, 8749, 8816, 9400, 10350, 10433, 10950, 12209, 14492, 15890, 15940, 16802]}, 'edge': {'target': [], 'time': []}}}","[10, -5, -5]","[36.32999998808373, 281.2149999954272, 20823.99499999883]",2,[],-12,"[None, None, None]","['', 10, -5, -5, -10, 5, -10, -5, 5, 10, -10, -5, -10]",225302,[],mouselab-mdp,c1.1,-2954430571130452544,12,0,0,0,0
1519,129,14,"[4392, 5022, 5793]","['left', 'left', 'up']",training,"['9', '10', '11']","{'click': {'state': {'target': ['9', '11', '12'], 'time': [1289, 2808, 3529]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '1', '11', '10', '12'], 'time': [1017, 1601, 2480, 3136, 3169]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '1', '11', '10', '12'], 'time': [1485, 2430, 3103, 3152, 7012]}, 'edge': {'target': [], 'time': []}}}","[10, -5, 10]","[105.83500000939239, 113.62000000372063, 4388.469999990775]",2,[],12,"[None, None, None]","['', -5, -10, -10, -5, -10, 10, 5, -5, 10, -5, 10, -10]",233753,[],mouselab-mdp,c1.1,-3716099520514771709,3,0,0,0,0
1520,129,15,"[4405, 5064, 5854]","['up', 'up', 'left']",training,"['1', '2', '4']","{'click': {'state': {'target': ['9', '1', '3', '4'], 'time': [653, 1948, 2747, 3639]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '1', '3', '2', '4'], 'time': [373, 978, 2445, 2980, 3413]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '1', '3', '2', '4'], 'time': [945, 2195, 2946, 3046, 3847]}, 'edge': {'target': [], 'time': []}}}","[10, -5, 10]","[133.05999999283813, 269.35499999672174, 4394.990000000689]",2,[],11,"[None, None, None]","['', 10, -5, 5, 10, 5, -5, -5, 5, -10, 10, 5, 10]",257991,[],mouselab-mdp,c1.1,7268211764423054070,4,0,0,0,0
1521,129,16,"[3892, 4482, 5261]","['up', 'up', 'left']",training,"['1', '2', '4']","{'click': {'state': {'target': ['9', '1', '3', '4'], 'time': [819, 1338, 2267, 2823]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '1', '2', '3', '2', '4'], 'time': [571, 1103, 1820, 2037, 2503, 2620]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '1', '1', '2', '3', '2', '4'], 'time': [1036, 1603, 1770, 1970, 2455, 2554, 3104]}, 'edge': {'target': [], 'time': []}}}","[10, 5, 5]","[145.52499999990687, 285.3049999976065, 3886.1200000101235]",2,[],16,"[None, None, None]","['', 10, 5, -5, 5, -10, -10, 10, 10, -10, 10, -10, 5]",265514,[],mouselab-mdp,c1.1,7552237654586357727,4,0,0,0,0
1522,129,17,"[8628, 9227, 10057]","['right', 'right', 'up']",training,"['5', '6', '7']","{'click': {'state': {'target': ['9', '1', '5', '7', '8', '2', '10'], 'time': [856, 1425, 2180, 3020, 4105, 7126, 7784]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '1', '5', '7', '6', '8', '8', '6', '4', '2', '10', '12'], 'time': [581, 1163, 1893, 2714, 3370, 3417, 3867, 5405, 6708, 6908, 7481, 8014]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '1', '5', '7', '6', '8', '8', '8', '6', '4', '2', '10', '12'], 'time': [1013, 1792, 2663, 3367, 3384, 3434, 4285, 5155, 6575, 6758, 7382, 7998, 8032]}, 'edge': {'target': [], 'time': []}}}","[10, -5, -5]","[76.0349999909522, 271.46499999798834, 8624.19499999669]",2,[],-7,"[None, None, None]","['', -5, -5, 5, -10, 10, -5, -5, -10, -10, -5, 5, -5]",273482,[],mouselab-mdp,c1.1,-6894841345479573840,7,0,0,0,0
